name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5287356321839081,1.45
2_DecisionTree,Decision Tree,accuracy,0.9540229885057471,5.77
3_Linear,Linear,accuracy,0.9770114942528736,4.92
4_Default_Xgboost,Xgboost,accuracy,0.9885057471264368,5.15
5_Default_NeuralNetwork,Neural Network,accuracy,0.9655172413793104,3.15
6_Default_RandomForest,Random Forest,accuracy,0.9885057471264368,8.52
Ensemble,Ensemble,accuracy,1.0,0.37
