feature,weight
intercept,-0.23650898064136383
return_mean1,-0.4415585947635975
return_mean2,-1.0612256551271093
return_sd1,0.908752363719362
return_sd2,0.16060853883674958
return_skew1,0.11665099335835533
return_skew2,0.028665062224993647
return_kurtosis1,-0.21923263548727934
return_kurtosis2,0.11772920966131194
return_autocorrelation_lag1_1,0.2706566449002101
return_autocorrelation_lag1_2,0.14544518240739193
return_autocorrelation_lag1_rolling_sd1,2.310682378330123
return_autocorrelation_lag1_rolling_sd2,2.9365878889719013
return_correlation_ts1_lag_0,-0.09605981382955309
return_correlation_ts1_lag_1,0.1119326543727078
return_correlation_ts1_lag_2,-0.005074285637410325
return_correlation_ts1_lag_3,-0.08078564483074063
return_correlation_ts2_lag_1,0.13815895247624854
return_correlation_ts2_lag_2,0.06208872696385071
return_correlation_ts2_lag_3,-0.26552911770514837
price2_granger_cause_price1,-0.3136855401565265
price1_granger_cause_price2,-0.036593839143093006
