feature,shap_importance
return_autocorrelation_2_lag2,1.4632445573806763
return_autocorrelation_2_lag1,1.4026769399642944
mean1,0.48963451385498047
kurtosis1,0.4329496920108795
return_autocorrelation_2_lag3,0.3051157593727112
return_correlation_ts1_lag_2,0.01994519867002964
sd1,0.01932419091463089
price1_granger_cause_price2,0.016901614144444466
return_autocorrelation_1_lag3,0.015357752330601215
return_autocorrelation_1_lag1,0.009877330623567104
return_correlation_ts1_lag_1,0.009659669362008572
return_correlation_ts2_lag_1,0.009251849725842476
return_correlation_ts1_lag_3,0.008526158519089222
sqreturn_autocorrelation_ts1_lag1,0.006241897586733103
sqreturn_autocorrelation_ts1_lag2,0.0056925369426608086
sqreturn_autocorrelation_ts1_lag3,0.0035874538589268923
sqreturn_autocorrelation_ts2_lag1,0.0032363999634981155
kurtosis2,0.0030232262797653675
sd2,0.0
sqreturn_correlation_ts1_lag_0,0.0
price2_granger_cause_price1,0.0
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_autocorrelation_ts2_lag3,0.0
mean2,0.0
sqreturn_autocorrelation_ts2_lag2,0.0
skewness1,0.0
return_correlation_ts1_lag_0,0.0
return_autocorrelation_1_lag2,0.0
return_correlation_ts2_lag_3,0.0
return_correlation_ts2_lag_2,0.0
skewness2,0.0
