name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5287356321839081,1.68
2_DecisionTree,Decision Tree,accuracy,1.0,5.92
3_Linear,Linear,accuracy,0.9885057471264368,4.83
4_Default_Xgboost,Xgboost,accuracy,0.9655172413793104,4.94
5_Default_NeuralNetwork,Neural Network,accuracy,0.9770114942528736,3.35
6_Default_RandomForest,Random Forest,accuracy,1.0,8.98
Ensemble,Ensemble,accuracy,1.0,0.23
