name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5287356321839081,1.3
2_DecisionTree,Decision Tree,accuracy,0.9310344827586207,4.84
3_Linear,Linear,accuracy,0.9655172413793104,3.87
4_Default_Xgboost,Xgboost,accuracy,0.9425287356321839,4.16
5_Default_NeuralNetwork,Neural Network,accuracy,0.9655172413793104,2.57
6_Default_RandomForest,Random Forest,accuracy,0.9310344827586207,6.38
Ensemble,Ensemble,accuracy,0.9770114942528736,0.32
