feature,weight
intercept,-2.7276795980917337
return_mean1,-0.5939258696774945
return_mean2,-0.9035676164949439
return_sd1,-0.5762848269210458
return_sd2,0.32102949568885536
return_skew1,-0.25343809230761893
return_skew2,0.3030041010704416
return_kurtosis1,-1.670911670938938
return_kurtosis2,-0.30439635281318345
return_autocorrelation_lag1_1,3.075453784873616
return_autocorrelation_lag1_2,0.19678939886167987
return_autocorrelation_lag1_rolling_sd1,-0.922664846088694
return_autocorrelation_lag1_rolling_sd2,-0.43975820518250164
return_correlation_ts1_lag_0,1.2798653804787852
return_correlation_ts1_lag_1,0.8350423774205884
return_correlation_ts1_lag_2,0.8959326469872033
return_correlation_ts1_lag_3,0.7409117674340628
return_correlation_ts2_lag_1,0.8291775337938542
return_correlation_ts2_lag_2,0.8920084318880298
return_correlation_ts2_lag_3,0.8070554671036438
price2_granger_cause_price1,-0.7625156986466369
price1_granger_cause_price2,-0.33010758035356264
