feature,mean_importance
sqreturn_autocorrelation_ts1_lag1,-0.03359544449237252
return_autocorrelation_2_lag1,-0.03158879741823502
sqreturn_correlation_ts1_lag_2,-0.0010707038226990262
return_mean1,0.0
return_correlation_ts2_lag_3,0.0
sqreturn_autocorrelation_ts1_lag2,0.0
sqreturn_autocorrelation_ts1_lag3,0.0
sqreturn_autocorrelation_ts2_lag1,0.0
sqreturn_autocorrelation_ts2_lag2,0.0
sqreturn_autocorrelation_ts2_lag3,0.0
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_3,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts2_lag_1,0.0
return_correlation_ts1_lag_3,0.0
price1_granger_cause_price2,0.0
return_correlation_ts1_lag_1,0.0
return_correlation_ts1_lag_0,0.0
return_autocorrelation_2_lag3,0.0
return_autocorrelation_2_lag2,0.0
return_autocorrelation_1_lag3,0.0
return_autocorrelation_1_lag2,0.0
return_autocorrelation_1_lag1,0.0
price2_granger_cause_price1,0.0
return_skew2,0.0
return_skew1,0.0
return_mean2,0.0
sqreturn_correlation_ts1_lag_0,0.029285780662410076
return_sd2,0.062024301477034506
return_kurtosis1,0.07396139898417724
return_sd1,0.10632913002975464
return_correlation_ts1_lag_2,0.13091752476568802
return_kurtosis2,2.6256755010630903
