name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5287356321839081,5.82
2_DecisionTree,Decision Tree,accuracy,0.9655172413793104,10.0
3_Linear,Linear,accuracy,0.9540229885057471,9.01
4_Default_Xgboost,Xgboost,accuracy,0.9540229885057471,9.25
5_Default_NeuralNetwork,Neural Network,accuracy,1.0,7.55
6_Default_RandomForest,Random Forest,accuracy,0.9770114942528736,14.42
Ensemble,Ensemble,accuracy,1.0,0.33
