name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5287356321839081,1.41
2_DecisionTree,Decision Tree,accuracy,0.9540229885057471,5.48
3_Linear,Linear,accuracy,0.9655172413793104,4.35
4_Default_Xgboost,Xgboost,accuracy,0.9310344827586207,4.74
5_Default_NeuralNetwork,Neural Network,accuracy,1.0,2.91
6_Default_RandomForest,Random Forest,accuracy,0.9540229885057471,7.96
Ensemble,Ensemble,accuracy,1.0,0.35
