name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5057471264367817,0.89
2_DecisionTree,Decision Tree,accuracy,0.9540229885057471,5.22
3_Linear,Linear,accuracy,0.9655172413793104,4.2
4_Default_Xgboost,Xgboost,accuracy,0.9310344827586207,4.66
5_Default_NeuralNetwork,Neural Network,accuracy,0.9655172413793104,2.55
6_Default_RandomForest,Random Forest,accuracy,0.9425287356321839,7.67
Ensemble,Ensemble,accuracy,0.9770114942528736,0.35
