name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5172413793103449,5.29
2_DecisionTree,Decision Tree,accuracy,0.896551724137931,9.21
3_Linear,Linear,accuracy,0.896551724137931,8.41
4_Default_Xgboost,Xgboost,accuracy,0.9885057471264368,8.72
5_Default_NeuralNetwork,Neural Network,accuracy,0.9885057471264368,8.77
6_Default_RandomForest,Random Forest,accuracy,1.0,13.93
Ensemble,Ensemble,accuracy,1.0,0.33
