feature,shap_importance
return_kurtosis1,0.34206168186924674
return_sd1,0.10235670647216777
price1_granger_cause_price2,0.05239652692409366
sqreturn_autocorrelation_ts1_lag1,0.03996193158963469
sqreturn_autocorrelation_ts2_lag3,0.0331556215176905
sqreturn_correlation_ts1_lag_3,0.01749075065608465
sqreturn_correlation_ts1_lag_0,0.0
sqreturn_autocorrelation_ts1_lag2,0.0
sqreturn_autocorrelation_ts1_lag3,0.0
sqreturn_autocorrelation_ts2_lag1,0.0
sqreturn_autocorrelation_ts2_lag2,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_1,0.0
return_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_3,0.0
price2_granger_cause_price1,0.0
return_correlation_ts2_lag_3,0.0
return_mean1,0.0
return_mean2,0.0
return_correlation_ts1_lag_3,0.0
return_correlation_ts1_lag_2,0.0
return_correlation_ts1_lag_1,0.0
return_correlation_ts1_lag_0,0.0
return_autocorrelation_2_lag3,0.0
return_autocorrelation_2_lag2,0.0
return_autocorrelation_2_lag1,0.0
return_autocorrelation_1_lag3,0.0
return_autocorrelation_1_lag2,0.0
return_autocorrelation_1_lag1,0.0
return_kurtosis2,0.0
return_skew2,0.0
return_skew1,0.0
return_sd2,0.0
return_correlation_ts2_lag_1,0.0
