feature,mean_importance
return_correlation_ts1_lag_0,-0.03705309322059386
price1_granger_cause_price2,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts2_lag_1,0.0
return_correlation_ts1_lag_3,0.0
return_correlation_ts1_lag_2,0.0
return_correlation_ts1_lag_1,0.0
price_adf_p_values,0.0
price2_granger_cause_price1,0.0
return_autocorrelation_lag1_rolling_sd1,0.0
return_correlation_ts2_lag_3,0.0
return_autocorrelation_lag1_2,0.0
return_kurtosis2,0.0
return_kurtosis1,0.0
return_skew2,0.0
return_skew1,0.0
durbin_watson_statistic2,0.0
return_sd1,0.0
return_mean2,0.0
return_mean1,0.0
co_integration_statistic,0.0
return_autocorrelation_lag1_1,0.0
durbin_watson_statistic1,0.0
return_autocorrelation_lag1_rolling_sd2,0.8966204185715043
return_sd2,1.0732680061256128
standardised_price_mean2,2.0738776042798586
standardised_price_mean1,3.4459376695140165
