feature,shap_importance
return_kurtosis2,3.5619664192199707
return_kurtosis1,0.4673449993133545
sqreturn_autocorrelation_ts2_lag3,0.11476753652095795
return_correlation_ts1_lag_2,0.10277213156223297
return_sd1,0.032977085560560226
return_correlation_ts1_lag_1,0.026822863146662712
return_sd2,0.025531429797410965
return_autocorrelation_1_lag3,0.014911971986293793
return_autocorrelation_2_lag3,0.014585700817406178
sqreturn_autocorrelation_ts1_lag3,0.012190623208880424
return_correlation_ts1_lag_3,0.012134667485952377
sqreturn_autocorrelation_ts1_lag1,0.009435975924134254
return_correlation_ts1_lag_0,0.008885197341442108
return_autocorrelation_1_lag1,0.008841953240334988
return_correlation_ts2_lag_3,0.005095424130558968
price2_granger_cause_price1,0.002330438233911991
sqreturn_autocorrelation_ts2_lag2,0.0014430934097617865
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_correlation_ts1_lag_0,0.0
return_mean1,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts1_lag_3,0.0
return_correlation_ts2_lag_1,0.0
sqreturn_autocorrelation_ts2_lag1,0.0
sqreturn_autocorrelation_ts1_lag2,0.0
return_correlation_ts2_lag_2,0.0
return_mean2,0.0
return_autocorrelation_2_lag2,0.0
return_autocorrelation_2_lag1,0.0
return_autocorrelation_1_lag2,0.0
return_skew2,0.0
return_skew1,0.0
price1_granger_cause_price2,0.0
