feature,mean_importance
durbin_watson_statistic1,-0.0006569464316313223
price1_granger_cause_price2,0.0
price2_granger_cause_price1,0.0
return_correlation_ts1_lag_3,0.0
return_autocorrelation_lag1_2,0.0
return_autocorrelation_lag1_1,0.0
return_kurtosis2,0.0
return_correlation_ts1_lag_1,0.0
return_correlation_ts2_lag_1,0.0
return_skew1,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts2_lag_3,0.0
return_mean1,0.0
return_skew2,0.0
return_correlation_ts1_lag_2,0.0
return_correlation_ts1_lag_0,3.636907572034942e-05
price_adf_p_values,7.0177720881065e-05
durbin_watson_statistic2,0.00014288857065399284
standardised_price_mean1,0.0001699090003967285
return_kurtosis1,0.00045806227744311646
return_sd1,0.0031096270372127756
return_autocorrelation_lag1_rolling_sd1,0.004720635386719107
return_sd2,0.01820624556349613
return_mean2,0.027653629170067036
standardised_price_mean2,0.030487942592851064
co_integration_statistic,0.03825586020261393
return_autocorrelation_lag1_rolling_sd2,0.46616538358830867
