name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5057471264367817,2.65
2_DecisionTree,Decision Tree,accuracy,1.0,5.89
3_Linear,Linear,accuracy,0.9655172413793104,7.39
4_Default_Xgboost,Xgboost,accuracy,1.0,6.11
5_Default_NeuralNetwork,Neural Network,accuracy,0.9310344827586207,4.36
6_Default_RandomForest,Random Forest,accuracy,1.0,8.31
Ensemble,Ensemble,accuracy,1.0,0.19
