feature,mean_importance
return_correlation_ts2_lag_2,-0.0003705623729838625
return_autocorrelation_2_lag2,-5.551115123125783e-18
return_correlation_ts1_lag_3,-2.7755575615628915e-18
return_mean2,-2.7755575615628915e-18
return_skew2,-2.7755575615628915e-18
sqreturn_correlation_ts1_lag_2,-2.7755575615628915e-18
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_correlation_ts1_lag_0,0.0
sqreturn_autocorrelation_ts2_lag1,0.0
return_correlation_ts2_lag_3,0.0
return_correlation_ts2_lag_1,0.0
price2_granger_cause_price1,0.0
return_mean1,0.0
return_correlation_ts1_lag_1,0.0
return_correlation_ts1_lag_0,0.0
return_autocorrelation_2_lag3,0.0
return_autocorrelation_2_lag1,0.0
return_skew1,0.0
return_kurtosis2,0.0
return_autocorrelation_1_lag3,0.0
return_autocorrelation_1_lag1,0.0
return_correlation_ts1_lag_2,0.0
return_autocorrelation_1_lag2,0.0
sqreturn_autocorrelation_ts1_lag3,0.006938075576630798
sqreturn_autocorrelation_ts2_lag3,0.012329408431266353
sqreturn_autocorrelation_ts1_lag2,0.015644666109965295
return_sd2,0.03242094999939595
price1_granger_cause_price2,0.04076684495820333
sqreturn_autocorrelation_ts2_lag2,0.05142213934598694
sqreturn_autocorrelation_ts1_lag1,0.07425118277733837
return_sd1,0.18496040746871958
return_kurtosis1,0.8841995138515308
