feature,weight
intercept,-1.049269267407148
return_mean1,1.477985468159848
return_mean2,-4.2068412941963995
return_sd1,0.6994082767696619
return_sd2,-0.10133127661848766
return_skew1,0.4187935166135065
return_skew2,0.149574662108125
return_kurtosis1,-3.4624695748014056
return_kurtosis2,-0.09864821444636095
return_autocorrelation_1_lag1,0.31890882192804954
return_autocorrelation_1_lag2,-0.11012570142934432
return_autocorrelation_1_lag3,-0.22667204281520015
return_autocorrelation_2_lag1,0.3853775425769817
return_autocorrelation_2_lag2,0.6357036440329535
return_autocorrelation_2_lag3,0.24380844387447453
return_correlation_ts1_lag_0,-0.4258814275084165
return_correlation_ts1_lag_1,0.19324875029205246
return_correlation_ts1_lag_2,0.16233356435087054
return_correlation_ts1_lag_3,-0.2958107269855293
return_correlation_ts2_lag_1,0.14316212663721017
return_correlation_ts2_lag_2,-0.015839686543686015
return_correlation_ts2_lag_3,-0.21737821212723352
sqreturn_autocorrelation_ts1_lag1,-1.4710639571077195
sqreturn_autocorrelation_ts1_lag2,-1.1955912572343301
sqreturn_autocorrelation_ts1_lag3,-0.6444939484484489
sqreturn_autocorrelation_ts2_lag1,-0.7758071127898211
sqreturn_autocorrelation_ts2_lag2,-0.3661890308803735
sqreturn_autocorrelation_ts2_lag3,-0.5602656238017227
sqreturn_correlation_ts1_lag_0,-0.4258814275084165
sqreturn_correlation_ts1_lag_1,0.19324875029205246
sqreturn_correlation_ts1_lag_2,0.16233356435087054
sqreturn_correlation_ts1_lag_3,-0.2958107269855293
sqreturn_correlation_ts2_lag_1,0.14316212663721017
sqreturn_correlation_ts2_lag_2,-0.015839686543686015
sqreturn_correlation_ts2_lag_3,-0.21737821212723352
price2_granger_cause_price1,0.39539786591037607
price1_granger_cause_price2,0.691503187146899
