,0,1,2
0,"[ 2.29209071e+00  5.54925307e-01  4.63631824e+00  1.53495772e+00
 -4.86320867e+00 -1.17408484e+00 -1.29469676e+00 -3.56780421e+00
  9.90484394e-02 -3.03892003e-02 -2.93642629e-03  5.94946378e-02]",0 days 20:37:47.632701000,3727.1590282661186
1,"[ 2.29650119  1.08532451  3.29980961  0.79596083 -1.28915312 -2.03626699
 -3.56200751 -1.27830206  0.0188854  -0.01943709  0.05773666 -0.0627232 ]",0 days 09:58:16.015564000,3795.1454361163487
2,"[ 4.45296018  1.35189844  2.65050873  0.5963182  -5.43630344 -1.42683728
 -1.43757835 -2.14276429 -0.03857773 -0.05758957  0.04627543 -0.01441873]",0 days 09:45:52.232211000,3689.2689101795168
3,"[ 3.84526315  1.14464823  2.24423005  1.67219349 -3.94066797 -1.77248982
 -8.28351272 -1.18016946 -0.04947936 -0.06354233  0.03363834  0.12130878]",0 days 06:29:58.171453000,4073.6899090696697
4,"[ 3.88597609e+00  7.26317429e-01  3.60141953e+00  1.51367986e+00
 -2.98155144e+00 -1.11517859e+00 -2.51293978e+00 -2.38388536e+00
  5.23355506e-02  9.83091086e-02  3.54133259e-03 -3.23049607e-02]",0 days 06:43:10.670520000,4012.935438943444
5,"[ 3.38528186e+00  1.32884561e+00  3.29127935e+00  7.15198979e-01
 -1.82466689e+00 -2.13678421e+00 -1.60586767e+00 -1.95474596e+00
  1.79672640e-02  1.19395978e-02  6.88991740e-02 -1.58192053e-03]",0 days 13:11:37.387851000,3913.730352691088
6,"[ 2.95601463  0.86109901  1.82413691  0.54095322 -2.22059986 -1.30472777
 -6.19193151 -1.17136686 -0.04083992  0.02140999 -0.07596222  0.01020059]",0 days 10:28:35.437228000,3812.0533369576683
7,"[ 3.25411736  0.67030769  1.68523757  1.89326913 -2.50943056 -1.21817983
 -1.28046777 -2.45970746  0.07889206  0.02317731  0.07746505  0.03290478]",0 days 06:27:59.148395000,3906.496184070199
8,"[ 1.9463037   1.66755735  3.56377067  1.29727137 -2.25169627 -1.94872488
 -3.11624223 -1.03970334  0.0227413  -0.02410203  0.02104158  0.10169753]",0 days 09:37:01.224827000,4166.760732438237
9,"[ 3.12194676  0.82575867  2.49130731  0.96159537 -9.75919436 -1.27640724
 -2.00485338 -1.11506356  0.0804015   0.01304431 -0.0164654   0.15572809]",0 days 06:28:40.127439000,3883.4660733010496
10,"[ 2.33421692e+00  8.23168302e-01  3.93256548e+00  1.17616383e+00
 -2.20323679e+00 -1.34654500e+00 -8.81061867e+00 -1.00530372e+00
 -4.13579224e-02 -1.05435198e-03 -6.51617756e-02  3.55426024e-02]",0 days 06:14:29.471795000,3912.0625309838056
11,"[ 3.81930053e+00  1.71022386e+00  4.36665603e+00  1.91197397e+00
 -3.96693892e+00 -1.45193214e+00 -1.38569921e+00 -7.30620873e+00
 -7.71396908e-02 -7.96254395e-02 -7.23247763e-03 -8.03627950e-02]",0 days 10:47:54.855552000,3990.4042975156326
12,"[ 5.13043862  1.04696968  3.19830165  1.12451322 -2.78299895 -1.4667182
 -3.83598063 -1.17353459  0.04557627  0.00750605 -0.09731242 -0.03323737]",0 days 10:36:10.313049000,3813.9756906786097
13,"[ 5.15215631  1.53978436  5.11939865  1.25490699 -7.60518303 -0.98862384
 -1.46270915 -2.84210223  0.04766207  0.06560851  0.08494567  0.02201794]",0 days 08:08:08.648331000,3770.34555935803
14,"[ 2.10113978e+00  4.97954680e-01  2.54010650e+00  9.22934824e-01
 -1.88425699e+01 -1.57878711e+00 -1.42269448e+00 -2.27656264e+00
 -5.05754837e-02  3.68256969e-02 -4.85645609e-03 -8.36754062e-02]",0 days 12:34:24.840252000,3691.644335994295
15,"[ 2.62820489  0.618045    2.75377676  0.53844052 -6.76963109 -1.15292575
 -1.22706466 -2.25184639 -0.03676004 -0.02457371 -0.06579347  0.01167581]",0 days 07:13:22.822489000,3757.654304863401
