,0,1,2
0,"[ 2.07124401  0.35948394  4.45065589  1.09486025 -1.87530587 -1.46954171
 -1.38109741 -3.607642   -0.00817313 -0.02412661  0.05398799 -0.05905154]",0 days 19:58:25.428648000,3700.1832796561043
1,"[ 3.16717825e+00  6.60319681e-01  2.37336476e+00  8.75320700e-01
 -1.16737699e+00 -3.60493797e+00 -3.10298394e+00 -1.04542323e+00
  7.84898634e-02 -1.76996243e-02 -7.08237345e-02 -1.73738624e-03]",0 days 20:46:36.571977000,3830.583290341453
2,"[ 3.08541164e+00  6.37549555e-01  2.67428856e+00  8.07594198e-01
 -1.77700820e+01 -1.31335622e+00 -1.37802539e+00 -2.25072353e+00
 -5.92781725e-02 -2.25663830e-02 -2.03320072e-02 -1.06817305e-02]",0 days 22:04:36.072318000,3688.749834982074
3,"[ 1.71867824e+00  4.54451159e-01  3.93088163e+00  9.35074918e-01
 -4.42843732e+00 -1.55785943e+00 -2.01080578e+00 -1.63813431e+00
 -3.92684081e-03  4.16519902e-02  6.15998809e-02 -7.71466077e-02]",0 days 08:43:14.288195000,3756.7176233615787
4,"[ 2.82444248e+00  5.83291099e-01  4.85147509e+00  1.07902500e+00
 -7.02424189e+00 -1.43161828e+00 -3.54841204e+00 -1.46659837e+00
  4.88147237e-02 -2.36305851e-02  5.91077893e-03  3.73808724e-02]",0 days 14:48:27.071156000,3822.822864138232
5,"[ 3.03254789  0.87778492  2.5753836   0.54854045 -4.15149925 -1.62184501
 -2.47524596 -1.50606734 -0.03253634  0.0695037   0.03960807 -0.08641825]",0 days 15:57:35.623300000,3756.8815251273854
6,"[ 5.33574156  1.26994871  4.14761691  0.8515765  -2.65059252 -1.36113613
 -1.26825329 -2.86137307  0.03486358 -0.04833968  0.04840148  0.03147311]",0 days 14:44:43.883034000,3711.2301584499355
7,"[ 3.88584186  0.75743931  4.8150719   2.0797184  -9.43579012 -1.59471764
 -1.62824744 -1.74697043  0.04938005 -0.01391475  0.10277755  0.0510608 ]",0 days 18:09:22.747516000,3794.1391518992955
8,"[ 2.60758312  0.46693674  2.44622273  0.58547886 -3.68542923 -1.45570021
 -1.80168919 -1.69256377 -0.04710424 -0.03445053  0.04128311  0.01816175]",0 days 18:41:52.551859000,3766.124105972992
9,"[ 1.37604407  0.4365591   4.04727113  1.27477631 -5.55136222 -1.19010368
 -2.80726934 -1.49885201 -0.03976997  0.06381016  0.08066253 -0.0087309 ]",0 days 10:09:52.926722000,3792.9080685854924
10,"[ 5.4990885   1.25470266  2.3615905   1.85020531 -1.04519269 -1.73843837
 -1.23180837 -2.46604123 -0.03807988 -0.18363679  0.08618     0.02663094]",0 days 09:15:33.255467000,4095.484857156551
11,"[ 1.98585525  0.32837012  2.02331354  1.1260097  -2.1990752  -1.52681272
 -1.73854056 -2.01370252 -0.02296812  0.04081336  0.02114328 -0.0900888 ]",0 days 17:57:38.933599000,3821.7269905383478
12,"[ 5.2732379   1.2293374   2.99396361  1.10966376 -4.15996904 -1.20252866
 -1.44109301 -2.46486177 -0.00884629  0.02003972 -0.03534592  0.01619632]",0 days 15:22:08.335634000,3745.059659850579
13,"[ 4.33731039  1.05704068  4.35495183  0.88586344 -1.84880376 -2.14404199
 -1.58222126 -1.23640414  0.02589567 -0.09821353  0.08922176 -0.12741743]",0 days 14:35:36.526931000,4098.096424098978
14,"[ 4.56411419  0.94779855  1.59332617  0.51590492 -1.51527775 -2.75002532
 -2.65554021 -1.2291911  -0.05042491 -0.02705944 -0.00460089  0.01421061]",0 days 18:18:46.580120000,3709.7671923398484
15,"[ 1.8898886   0.78028206  4.47693285  0.93702345 -3.87687846 -1.53337499
 -2.38196603 -1.20284118 -0.03338841 -0.08161964  0.06600232  0.01514127]",0 days 18:59:44.442915000,3973.7549979735504
