feature,weight
intercept,0.462315090668285
standardised_price_mean1,0.567529670969001
standardised_price_mean2,0.8496802585743216
return_mean1,0.42347643672240126
return_mean2,1.587188663441787
return_sd1,-0.05321774738825848
return_sd2,-0.10490840991315316
return_skew1,0.07610824455358639
return_skew2,0.004018666285374805
return_kurtosis1,-0.8339289816066712
return_kurtosis2,-0.752381730898128
return_autocorrelation_lag1_1,0.09973299254236229
return_autocorrelation_lag1_2,0.07519558267809055
return_autocorrelation_lag1_rolling_sd1,-0.47483653749503074
return_autocorrelation_lag1_rolling_sd2,-0.5992506231040742
price_adf_p_values,-0.15150709470871174
return_correlation_ts1_lag_0,2.058344365539047
return_correlation_ts1_lag_1,0.06448169080650053
return_correlation_ts1_lag_2,0.14332635325651885
return_correlation_ts1_lag_3,0.031421008086161585
return_correlation_ts2_lag_1,0.07847308953652936
return_correlation_ts2_lag_2,0.13270796517453418
return_correlation_ts2_lag_3,0.03994021194113006
durbin_watson_statistic1,-0.023135127359398995
durbin_watson_statistic2,-0.029039021852927088
co_integration_statistic,0.052203730804987164
price2_granger_cause_price1,-0.19004969024072943
price1_granger_cause_price2,-0.20885007844490652
