feature,shap_importance
return_kurtosis1,3.1370439529418945
return_kurtosis2,1.845088243484497
return_skew2,0.28656572103500366
return_skew1,0.1902504563331604
sqreturn_autocorrelation_ts1_lag3,0.04473472759127617
return_sd1,0.04229746013879776
return_autocorrelation_2_lag2,0.018510986119508743
price1_granger_cause_price2,0.00858231633901596
return_mean2,0.008081424050033092
sqreturn_autocorrelation_ts1_lag2,0.00540514662861824
return_sd2,0.005231654271483421
sqreturn_autocorrelation_ts2_lag3,0.004196512047201395
sqreturn_autocorrelation_ts2_lag1,0.003507312387228012
price2_granger_cause_price1,0.0
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_correlation_ts1_lag_0,0.0
sqreturn_autocorrelation_ts2_lag2,0.0
sqreturn_correlation_ts2_lag_1,0.0
return_mean1,0.0
sqreturn_autocorrelation_ts1_lag1,0.0
return_correlation_ts2_lag_3,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts1_lag_3,0.0
return_correlation_ts1_lag_2,0.0
return_correlation_ts1_lag_1,0.0
return_correlation_ts1_lag_0,0.0
return_autocorrelation_2_lag3,0.0
return_autocorrelation_2_lag1,0.0
return_autocorrelation_1_lag3,0.0
return_autocorrelation_1_lag2,0.0
return_autocorrelation_1_lag1,0.0
return_correlation_ts2_lag_1,0.0
