name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5287356321839081,15.61
2_DecisionTree,Decision Tree,accuracy,0.9080459770114943,19.84
3_Linear,Linear,accuracy,0.9080459770114943,19.06
4_Default_Xgboost,Xgboost,accuracy,0.9655172413793104,19.44
5_Default_NeuralNetwork,Neural Network,accuracy,0.9655172413793104,17.11
6_Default_RandomForest,Random Forest,accuracy,0.9885057471264368,22.99
Ensemble,Ensemble,accuracy,0.9885057471264368,0.34
