,0,1,2
0,"[  1.07202621   0.25562232   1.18885294   0.2386229  -11.10307012
  -1.27195896  -1.27767081  -2.34048013]",0 days 10:08:16.067554000,1523.3374082828625
1,"[  0.76853146   0.18949969   1.28001578   0.31589255 -11.66938242
  -1.27841614  -1.43261871  -2.6445904 ]",0 days 12:35:49.089760000,1513.54287137657
2,"[ 0.46572435  0.12524669  0.651556    0.1563626  -7.96364374 -1.31377365
 -1.39282956 -2.69013086]",0 days 13:03:05.986963000,1498.0803485927509
3,"[ 0.67028477  0.19902698  0.60252141  0.18997508 -5.82564648 -1.36223115
 -1.42025741 -2.4698011 ]",0 days 11:10:59.223091000,1505.6530649463975
4,"[ 1.1112291   0.24638375  1.05482516  0.26758633 -4.85855264 -1.16145028
 -1.35876992 -2.71700452]",0 days 09:58:07.279586000,1521.897550436761
5,"[ 0.38482648  0.12346833  0.65171965  0.19106789 -5.32670831 -1.22444181
 -1.3736249  -2.61477072]",0 days 12:16:55.984005000,1496.3841906610523
6,"[ 1.0333439   0.30100276  0.94139923  0.28893489 -3.74423605 -1.29043186
 -1.34072331 -3.061174  ]",0 days 09:52:05.999063000,1509.8496535139868
7,"[ 1.14593301  0.27446114  0.65793721  0.10144547 -4.65303949 -1.3538324
 -1.33209897 -2.4733321 ]",0 days 11:55:19.868964000,1507.9234588144973
8,"[ 0.66155703  0.09589125  0.2587132   0.04681579 -4.70805831 -1.34120966
 -1.41675395 -2.57458769]",0 days 13:36:29.497745000,1496.0479004401684
9,"[ 1.18146667  0.29390253  0.98957314  0.26751436 -6.41286654 -1.36916782
 -1.33907806 -2.28801726]",0 days 09:11:51.531837000,1519.3781819304572
10,"[  1.08675705   0.26981579   0.55661915   0.14649227 -24.05441127
  -1.37634551  -1.39697795  -2.54510485]",0 days 13:09:58.492481000,1497.6460824726355
11,"[ 0.95223821  0.20460651  0.62625409  0.18407889 -4.79622642 -1.28326402
 -1.42645278 -2.20562569]",0 days 11:27:29.711461000,1521.4105304153845
12,"[ 1.29586702  0.31414761  0.6139506   0.09764636 -4.65484563 -1.34585216
 -1.2833822  -2.62249837]",0 days 09:52:37.598895000,1513.6977979020226
13,"[ 1.07006112  0.28434232  0.56518842  0.19724055 -2.78514063 -1.39180679
 -1.33231701 -4.26244252]",0 days 10:58:15.571521000,1502.5847098931843
14,"[ 0.27531177  0.09377294  0.77044846  0.18485363 -5.14088762 -1.38655389
 -1.29870253 -2.52197232]",0 days 12:33:37.503223000,1500.1301177998416
15,"[ 0.70422437  0.08920311  1.60424074  0.36653553 -9.80045027 -1.31664374
 -1.36490675 -2.47547849]",0 days 09:57:09.043382000,1534.642271430177
16,"[ 1.06873996  0.35838615  1.40699603  0.41376979 -7.82647541 -1.34543896
 -1.2028268  -2.38185033]",0 days 09:53:55.751273000,1535.5181666864871
17,"[  1.2371996    0.4078109    0.34078692   0.08370987 -11.19322551
  -1.32907492  -1.40357058  -2.44191329]",0 days 08:36:29.048950000,1503.2220434538249
18,"[  0.57342491   0.17523892   1.32407189   0.40018664 -13.57794825
  -1.27646759  -1.35137891  -2.24670399]",0 days 08:05:09.938868000,1512.1999815264628
19,"[ 0.90740579  0.15552447  0.89330573  0.17592792 -5.62869464 -1.30642591
 -1.35406759 -2.23431929]",0 days 09:51:10.846340000,1514.9228122049844
20,"[ 0.93816167  0.2415754   0.5974018   0.1264493  -5.24934048 -1.35701422
 -1.48715842 -2.58808951]",0 days 13:05:15.215911000,1512.4617448197937
21,"[ 1.31614005  0.33535918  0.55004055  0.19121427 -4.88861858 -1.28301987
 -1.40505057 -2.7767602 ]",0 days 11:43:21.099645000,1510.2321024511855
22,"[ 0.67019976  0.17946828  1.23246256  0.29437853 -8.37226374 -1.36500799
 -1.49423463 -2.51568975]",0 days 11:46:44.885987000,1525.0017332388747
23,"[ 1.07585558  0.26797111  0.97226071  0.1927954  -5.60167743 -1.32224275
 -1.26787529 -2.54871728]",0 days 08:30:07.366415000,1521.4114130093642
