name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5172413793103449,0.68
2_DecisionTree,Decision Tree,accuracy,0.9655172413793104,11.12
3_Linear,Linear,accuracy,1.0,3.93
4_Default_Xgboost,Xgboost,accuracy,0.9655172413793104,3.91
5_Default_NeuralNetwork,Neural Network,accuracy,0.9885057471264368,2.31
6_Default_RandomForest,Random Forest,accuracy,0.9885057471264368,7.49
Ensemble,Ensemble,accuracy,1.0,0.36
