name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5057471264367817,3.62
2_DecisionTree,Decision Tree,accuracy,0.9770114942528736,8.77
3_Linear,Linear,accuracy,0.9885057471264368,8.37
4_Default_Xgboost,Xgboost,accuracy,0.9770114942528736,6.24
5_Default_NeuralNetwork,Neural Network,accuracy,0.9655172413793104,4.29
6_Default_RandomForest,Random Forest,accuracy,0.9770114942528736,7.05
Ensemble,Ensemble,accuracy,1.0,0.35
