name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5057471264367817,1.02
2_DecisionTree,Decision Tree,accuracy,1.0,5.19
3_Linear,Linear,accuracy,0.9770114942528736,4.92
4_Default_Xgboost,Xgboost,accuracy,1.0,4.32
5_Default_NeuralNetwork,Neural Network,accuracy,0.9885057471264368,2.68
6_Default_RandomForest,Random Forest,accuracy,1.0,7.59
Ensemble,Ensemble,accuracy,1.0,0.19
