name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5057471264367817,2.94
2_DecisionTree,Decision Tree,accuracy,0.9885057471264368,6.52
3_Linear,Linear,accuracy,0.9885057471264368,6.87
4_Default_Xgboost,Xgboost,accuracy,0.9885057471264368,7.31
5_Default_NeuralNetwork,Neural Network,accuracy,1.0,5.61
6_Default_RandomForest,Random Forest,accuracy,0.9885057471264368,9.51
Ensemble,Ensemble,accuracy,1.0,0.34
