name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5287356321839081,1.35
2_DecisionTree,Decision Tree,accuracy,0.9885057471264368,115.48
3_Linear,Linear,accuracy,1.0,4.89
4_Default_Xgboost,Xgboost,accuracy,0.9885057471264368,8.33
5_Default_NeuralNetwork,Neural Network,accuracy,0.9885057471264368,5.38
6_Default_RandomForest,Random Forest,accuracy,0.9885057471264368,8.48
Ensemble,Ensemble,accuracy,1.0,0.32
