,0,1,2
0,"[0.53942671 1.53976133 1.37984305 0.60450272 2.18928444 2.60994029
 0.35609355 0.09825411 0.04423599 0.14124512 0.24895878 0.30464954
 0.11478828 0.35812666 0.04980008 0.16776605 0.28772742 0.07542923
 0.54770001 0.86280399 0.81704128 0.74545457]",0 days 10:29:53.604683000,1589.7031796340534
1,"[0.66726973 1.65217773 1.39507288 0.7165964  1.5836956  1.15425965
 0.31084751 0.08374975 0.03249498 0.18125607 0.52994756 0.16468252
 0.41180048 0.14739592 0.04674902 0.17180252 0.24093287 0.07191295
 0.41605857 0.76204361 0.35616489 0.57418676]",0 days 07:58:03.604164000,1615.0266670056565
2,"[0.78595153 1.81029544 1.66291869 0.67574381 1.28619792 1.47296474
 0.32718826 0.05538524 0.15992081 0.06442896 0.28502263 0.76074667
 0.45731867 0.73606364 0.22408582 0.25682057 0.12090611 0.29546316
 0.52003393 0.35287294 0.45641726 1.10044249]",0 days 10:17:11.895638000,1858.4209547508399
3,"[0.53477546 1.81364632 1.93138691 0.64636917 1.5226374  1.12617284
 0.27223679 0.09815748 0.23318906 0.15078257 0.43436584 0.44123184
 0.53719712 0.47213551 0.15528273 0.28609706 0.02019113 0.19733996
 0.19173872 0.60244128 0.33034395 0.48033661]",0 days 10:27:28.537857000,1755.3478039405309
4,"[0.8649371  2.28905595 1.51158269 0.78388216 1.49575382 1.40195996
 0.24958095 0.04326531 0.02600577 0.08720417 0.30772101 0.4095892
 0.26982705 0.16364117 0.03222824 0.25503504 0.13503611 0.14511272
 0.14921284 0.06413561 0.65001151 0.24742611]",0 days 07:45:30.185416000,1545.5167795625746
5,"[0.7672784  2.15811168 1.32082863 0.4800514  1.64149944 1.32330621
 0.26587559 0.03127162 0.09758764 0.0457521  0.34621076 0.11239739
 0.24820495 0.1498399  0.0251481  0.25300665 0.13702963 0.17314961
 0.36533817 0.57402615 0.42753845 0.51905158]",0 days 07:56:45.969298000,1581.7966409245844
6,"[0.40571981 1.02087652 1.40039001 0.92473296 1.47574491 1.25431883
 0.47140716 0.25255326 0.08779609 0.11688358 0.31156565 0.50715555
 0.38289288 0.43325181 0.21924309 0.03700379 0.32720672 0.15804734
 0.29212619 0.45585646 0.43449721 0.43085516]",0 days 10:31:39.270019000,1823.2783604566264
7,"[0.78337501 2.0663687  1.33783229 0.45568485 1.52844006 1.29429925
 0.25507141 0.0724078  0.0440308  0.05982787 0.30255668 0.23199391
 0.44093283 0.25002072 0.01221104 0.23076794 0.2025794  0.09766272
 0.2561894  0.78329303 0.28457018 0.58315121]",0 days 07:46:41.174256000,1612.593767051458
8,"[0.87350894 1.42596454 0.99079293 0.66947073 1.90405893 1.59641192
 0.21492065 0.03638636 0.10514445 0.177749   0.26200808 0.40847467
 0.39015359 0.51294163 0.04498797 0.24645414 0.20088994 0.06231196
 0.23575578 0.28174172 0.74704961 0.29847236]",0 days 10:39:16.104475000,1641.5379913754489
9,"[0.72723123 1.76960147 1.32991703 0.41698682 1.76353227 1.60687876
 0.25008484 0.06042134 0.09879434 0.0675016  0.48975367 0.41364611
 0.15681642 0.40545783 0.0708265  0.22663718 0.09193493 0.18455931
 0.31684167 0.51294037 0.34078192 0.28329482]",0 days 07:44:41.166066000,1633.556186834352
10,"[0.56813079 1.44532144 1.45081902 0.43823546 1.60829246 3.17055341
 0.11551066 0.24223231 0.32121023 0.25022398 0.28722863 0.24814492
 0.21145895 0.24865832 0.48504131 0.06881189 0.04003561 0.2944403
 0.45038897 0.28725801 0.92108217 0.6557014 ]",0 days 10:33:55.894520000,1639.514403573916
11,"[0.7752453  1.79407093 1.04045804 0.62416279 1.58014943 1.06580209
 0.2107616  0.01827991 0.04186847 0.08215161 0.39213989 0.28725252
 0.39983956 0.12861175 0.18997414 0.21150991 0.16174085 0.06047054
 0.19386194 0.37214683 0.39917906 0.46685007]",0 days 07:36:21.547847000,1708.8794414326662
12,"[0.68450344 1.25915742 1.42661189 0.8570977  1.37270032 2.05600016
 0.31202717 0.22931248 0.17456448 0.4107165  0.20972777 0.24036192
 0.54174633 0.69954576 0.47102179 0.48400912 0.44320633 0.11050753
 0.34352154 0.27313978 0.16759867 0.24005001]",0 days 07:45:30.454610000,1973.2378210647166
13,"[0.73534628 1.52428115 1.27981592 0.87193417 2.04379413 1.20397935
 0.24526275 0.05983131 0.25047152 0.10921685 0.33215198 0.4204127
 0.23492145 0.33699893 0.047624   0.22519547 0.02746853 0.09305994
 0.09125243 0.52582553 0.32255519 0.29816825]",0 days 07:42:47.484025000,1564.9202653637415
14,"[1.01581574 2.06112321 1.61094961 0.56796467 1.79030201 1.6085022
 0.26447807 0.05732939 0.07460183 0.10331328 0.35788037 0.11370327
 0.43563956 0.21298738 0.01991964 0.24190793 0.16231479 0.18503013
 0.33056268 0.48845692 0.17013533 0.49285605]",0 days 14:14:01.497027000,1570.0716390985178
15,"[0.56139948 1.76197357 1.6786221  0.6147059  1.8148459  1.48837124
 0.33795462 0.06663867 0.10152864 0.01889939 0.44647623 0.31568215
 0.29674879 0.493908   0.04235376 0.20871967 0.1723629  0.19321715
 0.25172812 0.40699248 0.36913891 0.25324226]",0 days 07:28:14.783239000,1551.1498951849208
