,0,1,2
0,"[1.12603487 2.00401019 1.48232805 0.39161329 1.63814936 2.34489279
 0.24330092 0.03739051 0.08586528 0.07013349 0.17010124 0.36044991
 0.13241506 0.17989407 0.0332237  0.48146472 0.30173272 0.20275114
 0.19127855 0.16922502 0.30815435 0.49019657]",2 days 10:17:31.965101000,1569.3098620830115
1,"[0.70096964 1.60712182 1.39730184 0.89833321 1.8105401  2.33905563
 0.342462   0.05666652 0.08206172 0.0836886  0.72636252 0.2504296
 0.16800885 0.46316501 0.1861036  0.41537061 0.09511139 0.39507156
 0.39475601 0.26985902 0.47665568 0.28041699]",1 days 18:22:31.816204000,1781.1098192367906
2,"[0.70835225 1.76086938 1.31356093 0.81698154 1.89391236 1.37075729
 0.22670268 0.01831946 0.11716084 0.17037624 0.32305884 0.6870012
 0.37113579 0.29453053 0.02548625 0.21476307 0.17451839 0.10439192
 0.41948807 0.41337985 0.6104717  0.33605788]",1 days 18:11:28.613623000,1611.2071756028865
3,"[0.76095245 1.84803892 1.56405722 0.83499852 1.58598037 1.12088811
 0.30194737 0.06147271 0.04789962 0.03165492 0.43614025 0.49121725
 0.5540071  0.32062091 0.05241838 0.17026026 0.12322251 0.2358432
 0.43104276 0.67383692 0.09696408 0.45537093]",1 days 17:00:15.837190000,1637.004699131298
4,"[0.50278423 1.58145456 1.3713032  0.89868031 1.94788859 1.62642308
 0.2581125  0.04527591 0.16536872 0.13240501 0.30590831 0.74384104
 0.43463385 0.27687386 0.01972737 0.24664752 0.16861108 0.05512731
 0.10576098 0.31975737 0.41404886 1.10424881]",2 days 10:11:40.092929000,1652.963462647628
5,"[0.55908071 1.30761057 1.20316333 0.7939891  1.77085875 1.11789171
 0.35495088 0.12609737 0.03999706 0.16997375 0.54285534 0.46702891
 0.24297506 0.40956293 0.00617682 0.27685999 0.11623153 0.10870619
 0.24416731 0.26187224 0.35509568 0.26471761]",1 days 15:56:22.072076000,1601.7200422666792
6,"[1.06585317 2.17349733 1.81295695 0.85588268 2.01846136 1.5703387
 0.23650748 0.12115609 0.01482735 0.11256389 0.78400149 0.25304884
 0.49035859 0.29241043 0.00906118 0.1594268  0.17267639 0.18936844
 0.54272256 0.2621838  0.4353813  0.48468158]",1 days 16:13:46.341459000,1624.4064244666138
7,"[0.55300884 1.98700581 1.48859575 0.46314345 1.45379639 1.36626453
 0.10376224 0.02099503 0.20177724 0.17008345 0.27488883 0.4486324
 0.29295835 0.3990094  0.10895888 0.3315999  0.02403723 0.15733467
 0.1632326  0.126575   0.42983526 0.39882659]",2 days 09:52:30.442785000,1542.7644676100986
8,"[0.56650363 1.64348881 1.20806215 0.76372643 2.08935848 2.0335882
 0.26152303 0.00770345 0.14625109 0.1062836  0.44173328 0.10130065
 0.40180733 0.72624304 0.00361462 0.30511673 0.13580309 0.23689999
 0.52836319 0.56198933 0.36042881 0.29001782]",1 days 13:59:05.521761000,1635.0854272291458
9,"[0.32971057 1.74060243 2.00538232 0.75956077 1.82469197 1.56690533
 0.3670853  0.15507534 0.17202255 0.34103386 0.25837061 0.33283503
 0.14354109 0.4378855  0.01426391 0.27476022 0.03847442 0.06839539
 0.23240657 0.42851698 0.28612051 0.31720387]",1 days 15:11:25.411852000,1631.4723230035745
10,"[0.59157489 2.01232652 1.40896069 0.95834277 1.81057824 1.36984756
 0.17720008 0.01693986 0.17568099 0.05134516 0.36948132 0.09681523
 0.53116966 0.30475139 0.02925911 0.21313314 0.09581126 0.2098905
 0.42137702 0.27989356 0.2203575  0.04700773]",1 days 19:00:38.485816000,1561.6566577717379
11,"[0.51201477 2.07555265 2.01258865 0.73665704 1.23708785 2.15822399
 0.24764496 0.07887404 0.07350645 0.0603236  0.36002595 0.32090793
 0.46754517 0.63832737 0.02220812 0.41145872 0.18202361 0.1134189
 0.4276173  0.80067486 0.8152117  0.50579765]",2 days 09:35:44.002124000,1636.4739688643883
12,"[0.60758522 1.48619216 2.06887899 1.13252655 1.51263608 1.14124186
 0.27301421 0.04213354 0.16345667 0.30028044 0.60919526 0.13856196
 0.38928951 0.24808542 0.09985932 0.30409737 0.19743281 0.05865646
 0.27141221 0.77217076 0.36101366 0.43595419]",2 days 09:30:35.248829000,1716.9568966763181
13,"[0.38633504 1.22807985 0.92352453 0.72442699 1.21368539 1.62834607
 0.27288378 0.2142946  0.01509465 0.17955722 0.13645736 0.30530155
 0.06508783 0.21397202 0.43224469 0.42611648 0.45691026 0.40212914
 0.05674225 0.3818754  0.34333806 0.38044441]",1 days 15:50:58.187752000,1950.8786380323925
14,"[0.65992197 2.07406955 1.92682734 0.80212764 2.         2.00185794
 0.27989409 0.06179111 0.20686985 0.020724   0.47075534 0.2631232
 0.32251703 0.27813577 0.03079962 0.25505919 0.16184193 0.23747929
 0.45739982 0.32329282 0.75292587 0.47307825]",2 days 09:29:07.259790000,1581.6272201218203
15,"[0.92473824 1.9119954  1.21041808 0.47161978 1.27548997 1.15144755
 0.13035506 0.0385552  0.14389363 0.06505261 0.72207954 0.59527678
 0.44106325 0.30932443 0.03396808 0.38970529 0.04574573 0.19038163
 0.46571451 0.63547604 0.50468424 0.58552962]",1 days 15:14:57.631457000,1755.8220213839536
16,"[0.81528054 1.83735573 1.77304012 0.64336427 1.75360834 2.03037538
 0.16607842 0.15589061 0.02403102 0.14624918 0.77534309 0.34403979
 0.53344796 0.6001051  0.20722804 0.05875517 0.3124298  0.08950065
 0.44426966 0.12041857 0.31017757 0.43924298]",2 days 22:26:13.360876000,1674.978686489069
17,"[ 0.17469398 -0.58717438  2.514426    0.27656772  0.28775484  3.20005992
  0.40579469  0.06754954  0.59011016  0.61790597  0.36038991  0.30872557
  0.50652601  0.27614726  0.58264997  0.86781133  0.54889367  0.54502226
  0.22806543  0.46842801  0.52877393  0.47254175]",2 days 21:00:44.377745000,1810.3702988779949
