,0,1,2
0,"[0.84228692 1.72912586 0.84952798 0.3982241  1.61338728 1.38207673
 0.24624    0.06820688 0.03393324 0.02497949 0.26588363 0.11566818
 0.44755411 0.43889442 0.03035143 0.22646098 0.27753877 0.09893921
 0.44083288 0.21892751 0.61708616 0.36901428]",0 days 05:48:22.287125000,1616.2149739190168
1,"[0.79850821 2.100787   1.16562554 0.83600044 1.90176223 1.57007334
 0.27161006 0.06684339 0.05089519 0.05627824 0.51217317 0.18387466
 0.2452379  0.37758236 0.03632805 0.18154703 0.23083224 0.21699986
 0.16805156 0.31621836 0.67502841 0.75122152]",0 days 05:32:48.461021000,1637.3699917180445
2,"[0.49347348 1.20773004 1.26497111 0.68543663 1.08220453 1.38484243
 0.37513331 0.11378974 0.0653023  0.06019003 0.49438781 0.32678289
 0.38803079 0.45680578 0.16056831 0.2653459  0.26137484 0.4229665
 0.54005305 0.53574602 0.36034306 0.44992702]",0 days 07:31:34.445627000,1746.4502889679407
3,"[0.71633006 1.61058931 2.26319597 0.89062248 2.0111375  1.38270094
 0.4144062  0.31852249 0.07654809 0.0717162  0.39264201 0.28496071
 0.59546912 0.56585608 0.01595057 0.08497501 0.23566633 0.16476626
 0.59361739 0.94001887 0.48401131 0.30141641]",0 days 07:29:17.958644000,1674.06034957103
4,"[0.6206001  1.54183715 1.41662337 0.70077811 1.86943531 2.50774632
 0.16570025 0.02452908 0.20970073 0.33569743 0.44429962 0.18400776
 0.17411733 0.44233738 0.39207263 0.12590342 0.06519514 0.03729674
 0.29821917 0.43883486 0.63390886 0.66161733]",0 days 07:13:11.662132000,1635.4775677697469
5,"[1.23279139 1.9148457  1.14844243 0.32238095 1.35509691 2.45337369
 0.25230642 0.02963629 0.11933269 0.03822842 0.28831898 0.39045687
 0.21353841 0.17296905 0.21172628 0.3745871  0.23762283 0.47977631
 0.40904764 0.54731308 0.28371784 0.52450958]",0 days 07:24:13.795270000,1668.8242025637278
6,"[0.52617693 0.88703428 1.52737093 0.93246372 1.77811511 2.09649045
 0.42214876 0.25533638 0.14761125 0.2702365  0.69454618 0.42490159
 0.52343043 0.74144472 0.1741508  0.25548432 0.2878504  0.12613027
 0.7028639  0.79521475 0.07660372 0.73451734]",0 days 05:25:53.619485000,1906.1680437051577
7,"[0.50199064 1.79360624 0.9693648  0.67961516 1.61700591 1.44199101
 0.25457903 0.0576622  0.04818031 0.07792016 0.40272099 0.23914516
 0.29395454 0.04868648 0.05362435 0.31205232 0.17307462 0.18411981
 0.21269386 0.50492608 0.41437633 0.45433829]",0 days 05:32:57.797754000,1615.7073702216076
8,"[0.34004112 1.49710631 2.7046358  0.78483165 1.40591592 1.29711497
 0.46651208 0.12957163 0.37372851 0.42269694 0.12371086 0.46984612
 0.58780707 0.15694609 0.14162467 0.42496734 0.10557481 0.03711986
 0.64762446 0.52665799 0.34872241 0.53047878]",0 days 07:22:10.318351000,1763.0509527133815
9,"[0.51942121 1.92357021 1.41274586 0.7349246  1.41629627 1.72440289
 0.26002737 0.06627605 0.05404484 0.07763309 0.29664255 0.31457676
 0.53408475 0.2502393  0.08831992 0.33205312 0.2731601  0.22329034
 0.73870508 0.23584178 0.3822754  0.35132915]",0 days 05:30:44.857056000,1627.4415223252595
10,"[0.73288304 1.9084893  1.63972304 1.0063672  0.83594163 1.4936846
 0.31755745 0.04926996 0.13272165 0.07733694 0.29801197 0.72903317
 0.35633561 0.33220622 0.05896185 0.54260733 0.3913939  0.40648876
 0.44584886 0.47716606 0.41449115 0.27382855]",0 days 07:36:33.669602000,1770.879627694843
11,"[0.82737381 1.61998283 1.25064796 0.80343218 1.96254903 1.59923154
 0.1946531  0.06805909 0.14995387 0.12007771 0.27752361 0.39300057
 0.38675929 0.34389986 0.05512646 0.2668701  0.17653163 0.04201752
 0.83499537 0.30440974 0.43397758 0.5219828 ]",0 days 05:37:35.708308000,1663.2966530632034
12,"[0.79937425 1.61840964 1.2915524  0.89439263 1.60647927 1.28535253
 0.08865705 0.03286344 0.29036334 0.07892611 0.20434744 0.20764571
 0.55654114 0.41147985 0.19741127 0.20341317 0.01071108 0.09347272
 0.48818531 0.72423362 0.41025972 0.48956647]",0 days 07:31:16.779066000,1579.1668832274547
13,"[0.27853506 1.49579415 3.19628842 0.60122185 1.5028619  1.08503828
 0.53432156 0.04852164 0.43821985 0.45785242 0.11482196 0.12925192
 0.26734685 0.11456749 0.08520533 0.26410614 0.17943018 0.14436996
 0.48000009 0.42619513 0.32975523 0.32818331]",0 days 07:25:42.727345000,1687.0648422291413
14,"[0.536823   1.50642521 1.56002738 0.45837953 1.69092801 1.33311132
 0.34378368 0.04576054 0.27660454 0.01570851 0.18323671 0.52485453
 0.50716433 0.60972521 0.05882382 0.33179902 0.10319956 0.10857524
 0.48669342 0.25018053 0.50991355 0.30669666]",0 days 05:25:16.390527000,1669.22074308625
15,"[0.72392572 1.80849111 1.08723035 0.4829537  1.20382699 1.11321793
 0.23191598 0.11881799 0.02642339 0.048691   0.41949778 0.43417321
 0.41165242 0.17188747 0.05707595 0.36126458 0.34947673 0.26209261
 0.15391119 0.45444484 0.45411205 0.50446107]",0 days 05:35:28.082085000,1741.4786701892347
