feature,shap_importance
return_mean2,1.8717072010040283
return_mean1,1.116579532623291
return_sd1,0.8898382782936096
sqreturn_autocorrelation_ts2_lag2,0.34641313552856445
return_correlation_ts1_lag_0,0.1152016669511795
sqreturn_autocorrelation_ts2_lag3,0.10706734657287598
sqreturn_autocorrelation_ts2_lag1,0.09589143842458725
return_kurtosis1,0.04057718440890312
sqreturn_autocorrelation_ts1_lag1,0.017223577946424484
return_sd2,0.010134631767868996
return_autocorrelation_2_lag3,0.005747578106820583
return_autocorrelation_1_lag2,0.003507534973323345
return_correlation_ts2_lag_3,0.003459691070020199
return_skew2,0.00327876559458673
return_kurtosis2,0.0024080791044980288
return_autocorrelation_2_lag1,0.001939893583767116
return_autocorrelation_1_lag1,0.0014184063766151667
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_correlation_ts1_lag_0,0.0
sqreturn_correlation_ts1_lag_3,0.0
price2_granger_cause_price1,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts2_lag_2,0.0
return_correlation_ts2_lag_1,0.0
sqreturn_autocorrelation_ts1_lag3,0.0
sqreturn_autocorrelation_ts1_lag2,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts1_lag_3,0.0
return_correlation_ts1_lag_2,0.0
return_correlation_ts1_lag_1,0.0
return_autocorrelation_2_lag2,0.0
return_autocorrelation_1_lag3,0.0
return_skew1,0.0
price1_granger_cause_price2,0.0
