feature,shap_importance
return_kurtosis2,0.39431626445265155
return_kurtosis1,0.12077884230483306
price2_granger_cause_price1,0.014729497642518748
return_mean1,0.0
return_correlation_ts1_lag_0,0.0
return_correlation_ts2_lag_3,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts2_lag_1,0.0
return_correlation_ts1_lag_3,0.0
return_correlation_ts1_lag_2,0.0
return_correlation_ts1_lag_1,0.0
return_autocorrelation_lag1_rolling_sd1,0.0
return_autocorrelation_lag1_rolling_sd2,0.0
return_mean2,0.0
return_autocorrelation_lag1_2,0.0
return_autocorrelation_lag1_1,0.0
return_skew2,0.0
return_skew1,0.0
return_sd2,0.0
return_sd1,0.0
price1_granger_cause_price2,0.0
