,0
0,0.9932885906040269
1,0.9395973154362416
2,0.9932885906040269
3,0.9865771812080537
4,0.9932885906040269
5,0.9664429530201343
6,0.9664429530201343
7,0.9798657718120806
8,0.9731543624161074
9,0.9664429530201343
10,0.9865771812080537
11,0.9664429530201343
12,0.9664429530201343
13,0.9530201342281879
14,0.9261744966442953
15,0.9798657718120806
16,0.9731543624161074
17,0.9731543624161074
18,0.9261744966442953
19,0.9798657718120806
