feature,shap_importance
return_autocorrelation_lag1_rolling_sd1,0.2412945034417557
return_autocorrelation_lag1_rolling_sd2,0.12318479526525095
return_mean2,0.048715599465224656
standardised_price_mean2,0.04227240839674062
return_sd2,0.04216974857947487
return_correlation_ts1_lag_3,0.01425079737405984
return_mean1,0.012913445423941454
return_correlation_ts1_lag_1,0.0
price2_granger_cause_price1,0.0
co_integration_statistic,0.0
durbin_watson_statistic2,0.0
durbin_watson_statistic1,0.0
return_correlation_ts2_lag_3,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts2_lag_1,0.0
return_correlation_ts1_lag_2,0.0
standardised_price_mean1,0.0
return_correlation_ts1_lag_0,0.0
price_adf_p_values,0.0
return_autocorrelation_lag1_2,0.0
return_autocorrelation_lag1_1,0.0
return_kurtosis2,0.0
return_kurtosis1,0.0
return_skew2,0.0
return_skew1,0.0
return_sd1,0.0
price1_granger_cause_price2,0.0
