name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5057471264367817,2.32
2_DecisionTree,Decision Tree,accuracy,1.0,6.05
3_Linear,Linear,accuracy,0.9540229885057471,5.71
4_Default_Xgboost,Xgboost,accuracy,1.0,5.45
5_Default_NeuralNetwork,Neural Network,accuracy,0.9885057471264368,4.3
6_Default_RandomForest,Random Forest,accuracy,1.0,9.44
Ensemble,Ensemble,accuracy,1.0,0.23
