feature,shap_importance
return_kurtosis2,2.337697440416073
return_kurtosis1,1.490750637664014
return_skew1,0.5332197911780739
return_skew2,0.5258296258796633
price1_granger_cause_price2,0.09573929024345133
price2_granger_cause_price1,0.09071440562118406
sqreturn_autocorrelation_ts1_lag1,0.08704216666518852
return_sd1,0.08634098729409076
return_correlation_ts1_lag_0,0.06259203834950476
sqreturn_correlation_ts1_lag_0,0.06259203834950476
sqreturn_autocorrelation_ts1_lag2,0.06038548824080969
sqreturn_autocorrelation_ts2_lag1,0.05959129395776743
return_sd2,0.057122161241494475
return_autocorrelation_1_lag1,0.04739403833359691
return_mean2,0.04393291721350186
sqreturn_correlation_ts1_lag_1,0.03701374893441132
return_correlation_ts1_lag_1,0.03701374893441132
return_autocorrelation_1_lag2,0.03458845220693361
sqreturn_autocorrelation_ts2_lag2,0.03326070064774297
return_autocorrelation_2_lag2,0.028985677587007864
sqreturn_autocorrelation_ts2_lag3,0.027905755750386733
sqreturn_correlation_ts2_lag_1,0.019689553902828998
return_correlation_ts2_lag_1,0.019689553902828998
return_correlation_ts2_lag_2,0.018107430576159406
sqreturn_correlation_ts2_lag_2,0.018107430576159406
return_correlation_ts1_lag_2,0.017199727156075425
sqreturn_correlation_ts1_lag_2,0.017199727156075425
sqreturn_autocorrelation_ts1_lag3,0.016700419147286462
return_mean1,0.01472296378713693
return_autocorrelation_2_lag1,0.012565335567384133
return_correlation_ts1_lag_3,0.012025663479493005
sqreturn_correlation_ts1_lag_3,0.012025663479493005
return_autocorrelation_1_lag3,0.006674530910876859
return_autocorrelation_2_lag3,0.003997461470874567
return_correlation_ts2_lag_3,0.0038711409133314724
sqreturn_correlation_ts2_lag_3,0.0038711409133314724
