feature,mean_importance
return_mean1,0.0
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_autocorrelation_ts2_lag3,0.0
sqreturn_autocorrelation_ts2_lag1,0.0
sqreturn_autocorrelation_ts1_lag2,0.0
sqreturn_autocorrelation_ts1_lag1,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts2_lag_1,0.0
price2_granger_cause_price1,0.0
return_correlation_ts1_lag_2,0.0
return_correlation_ts1_lag_3,0.0
price1_granger_cause_price2,0.0
return_autocorrelation_2_lag3,0.0
return_autocorrelation_2_lag2,0.0
return_autocorrelation_2_lag1,0.0
return_autocorrelation_1_lag3,0.0
return_autocorrelation_1_lag2,0.0
return_sd1,0.0
return_autocorrelation_1_lag1,0.0
return_correlation_ts1_lag_1,0.0
return_kurtosis1,0.0
return_skew2,0.0
return_skew1,0.0
return_sd2,0.0
return_mean2,0.04439828448094048
return_kurtosis2,0.04746748076527849
sqreturn_correlation_ts1_lag_0,0.08645135928086771
sqreturn_autocorrelation_ts2_lag2,0.22231855932961286
return_correlation_ts2_lag_3,0.24508231085609578
sqreturn_autocorrelation_ts1_lag3,0.5339186741762008
return_correlation_ts1_lag_0,0.8467642809188994
