name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5057471264367817,2.1
2_DecisionTree,Decision Tree,accuracy,0.9425287356321839,8.42
3_Linear,Linear,accuracy,0.9310344827586207,5.25
4_Default_Xgboost,Xgboost,accuracy,0.9425287356321839,6.52
5_Default_NeuralNetwork,Neural Network,accuracy,0.9540229885057471,6.16
6_Default_RandomForest,Random Forest,accuracy,0.9655172413793104,10.8
Ensemble,Ensemble,accuracy,0.9655172413793104,0.22
