name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5057471264367817,1.06
2_DecisionTree,Decision Tree,accuracy,1.0,22.09
3_Linear,Linear,accuracy,0.9885057471264368,4.8
4_Default_Xgboost,Xgboost,accuracy,1.0,7.19
5_Default_NeuralNetwork,Neural Network,accuracy,1.0,4.01
6_Default_RandomForest,Random Forest,accuracy,1.0,9.36
Ensemble,Ensemble,accuracy,1.0,0.16
