feature,mean_importance
return_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_correlation_ts1_lag_0,0.0
sqreturn_autocorrelation_ts2_lag3,0.0
sqreturn_autocorrelation_ts1_lag1,0.0
return_correlation_ts2_lag_3,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts2_lag_1,0.0
price2_granger_cause_price1,0.0
return_correlation_ts1_lag_2,0.0
price1_granger_cause_price2,0.0
return_autocorrelation_2_lag3,0.0
return_autocorrelation_2_lag2,0.0
return_autocorrelation_2_lag1,0.0
return_autocorrelation_1_lag3,0.0
return_correlation_ts1_lag_1,0.0
return_autocorrelation_1_lag1,0.0
return_kurtosis2,0.0
return_skew2,0.0
return_skew1,0.0
return_kurtosis1,3.344471427215723e-05
return_autocorrelation_1_lag2,0.00019140659306926127
sqreturn_autocorrelation_ts1_lag2,0.0005254541277542865
return_sd2,0.0014107105461345303
return_correlation_ts1_lag_0,0.004213977572989874
sqreturn_autocorrelation_ts1_lag3,0.005984146220759412
sqreturn_autocorrelation_ts2_lag1,0.00959581271156497
sqreturn_autocorrelation_ts2_lag2,0.014631776995528705
return_sd1,0.03032075735772478
return_mean2,0.26951692896284934
return_mean1,0.4671818039733274
