feature,weight
intercept,-0.29691990961066544
return_mean1,-1.997549186167613
return_mean2,1.7059525178080381
return_sd1,-0.20105853167916837
return_sd2,0.12406161543631558
return_skew1,0.5500876633479425
return_skew2,0.7779668626037534
return_kurtosis1,-1.7734254971903591
return_kurtosis2,-0.7290171336688394
return_autocorrelation_1_lag1,0.5934195382808733
return_autocorrelation_1_lag2,0.5628852689369136
return_autocorrelation_1_lag3,0.8307406210686616
return_autocorrelation_2_lag1,0.37352121802078697
return_autocorrelation_2_lag2,0.3285991882297453
return_autocorrelation_2_lag3,0.5399936901217997
return_correlation_ts1_lag_0,0.885162128635436
return_correlation_ts1_lag_1,0.372442326431931
return_correlation_ts1_lag_2,0.5164287887055383
return_correlation_ts1_lag_3,0.283206320399807
return_correlation_ts2_lag_1,0.4875437887390048
return_correlation_ts2_lag_2,-0.13231941796088348
return_correlation_ts2_lag_3,0.45117061512302375
sqreturn_autocorrelation_ts1_lag1,-1.9669831558369575
sqreturn_autocorrelation_ts1_lag2,-1.7042105514903485
sqreturn_autocorrelation_ts1_lag3,-1.2910026673681203
sqreturn_autocorrelation_ts2_lag1,-2.403922664469395
sqreturn_autocorrelation_ts2_lag2,-1.414103773037756
sqreturn_autocorrelation_ts2_lag3,-1.2199091042519776
sqreturn_correlation_ts1_lag_0,0.885162128635436
sqreturn_correlation_ts1_lag_1,0.372442326431931
sqreturn_correlation_ts1_lag_2,0.5164287887055383
sqreturn_correlation_ts1_lag_3,0.283206320399807
sqreturn_correlation_ts2_lag_1,0.4875437887390048
sqreturn_correlation_ts2_lag_2,-0.13231941796088348
sqreturn_correlation_ts2_lag_3,0.45117061512302375
price2_granger_cause_price1,-1.1928682737632093
price1_granger_cause_price2,-0.13494197741706626
