feature,weight
intercept,-2.714980272194541
return_mean1,-0.6776289301571347
return_mean2,-0.9279071322426762
return_sd1,-0.5794342985522112
return_sd2,0.32323546087758687
return_skew1,-0.1297372687799991
return_skew2,0.2664035108256647
return_kurtosis1,-1.682223226088553
return_kurtosis2,-0.5286256469417608
return_autocorrelation_lag1_1,2.995208490664023
return_autocorrelation_lag1_2,0.2828583723204903
return_autocorrelation_lag1_rolling_sd1,-0.6704005699247458
return_autocorrelation_lag1_rolling_sd2,-0.49161115764276053
return_correlation_ts1_lag_0,1.2694953447008814
return_correlation_ts1_lag_1,0.8771812681935183
return_correlation_ts1_lag_2,0.7793476000621657
return_correlation_ts1_lag_3,0.7617207607084417
return_correlation_ts2_lag_1,0.8563101645165492
return_correlation_ts2_lag_2,0.8686122352110252
return_correlation_ts2_lag_3,0.8395338839193073
price2_granger_cause_price1,-0.9404665527438768
price1_granger_cause_price2,-0.5860152223394065
