feature,mean_importance
return_skew2,-0.0003819352080082133
return_correlation_ts1_lag_1,-0.00033028788179502444
return_correlation_ts1_lag_0,-0.000262966765968628
price2_granger_cause_price1,-0.00023228852185367687
return_autocorrelation_1_lag1,-0.00014733516814551816
return_correlation_ts1_lag_3,-8.873319488832688e-05
return_correlation_ts2_lag_2,-8.465483591988676e-05
return_autocorrelation_1_lag3,-5.29094888218562e-05
sqreturn_correlation_ts2_lag_1,0.0
return_autocorrelation_1_lag2,0.0
sqreturn_correlation_ts1_lag_1,0.0
return_autocorrelation_2_lag2,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts2_lag_2,0.0
return_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts2_lag_3,0.0
return_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts1_lag_0,0.0
return_autocorrelation_2_lag1,1.1838893352561496e-05
return_mean2,1.2666084428966662e-05
return_skew1,0.0004538123335303845
price1_granger_cause_price2,0.0010682812634983858
return_autocorrelation_2_lag3,0.0017178089282978508
return_correlation_ts2_lag_3,0.0019488746107652166
sqreturn_autocorrelation_ts1_lag3,0.00408685228027317
sqreturn_autocorrelation_ts2_lag3,0.006358618215368731
sqreturn_autocorrelation_ts2_lag2,0.009066134706225196
sqreturn_autocorrelation_ts1_lag2,0.012230290465014074
return_kurtosis2,0.012987141459966187
sqreturn_autocorrelation_ts1_lag1,0.014561976176611643
return_sd2,0.014980693664615855
return_mean1,0.017594222298384397
sqreturn_autocorrelation_ts2_lag1,0.06140264890895321
return_sd1,0.10527029986461174
return_kurtosis1,0.39221357384204175
