feature,shap_importance
return_kurtosis1,0.292745567010971
return_sd1,0.056259983151091
return_mean1,0.045231852604696664
sqreturn_autocorrelation_ts2_lag1,0.038414346289028053
price2_granger_cause_price1,0.030014754945779765
sqreturn_autocorrelation_ts2_lag2,0.020796842882527516
sqreturn_autocorrelation_ts1_lag2,0.01565293388977163
return_autocorrelation_1_lag2,0.014950124498012895
return_correlation_ts1_lag_0,0.006694849690539345
return_autocorrelation_1_lag3,0.006140816808729534
sqreturn_autocorrelation_ts1_lag3,0.0057836359865523065
sqreturn_autocorrelation_ts1_lag1,0.0038145423132815164
return_skew2,0.0030878749337111757
sqreturn_autocorrelation_ts2_lag3,0.002091566665227189
return_mean2,0.0017423461585063514
return_autocorrelation_2_lag1,0.0005024933719556454
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_correlation_ts1_lag_0,0.0
sqreturn_correlation_ts2_lag_3,0.0
return_correlation_ts2_lag_1,0.0
return_correlation_ts2_lag_3,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts1_lag_3,0.0
return_correlation_ts1_lag_2,0.0
return_correlation_ts1_lag_1,0.0
return_autocorrelation_2_lag3,0.0
return_autocorrelation_2_lag2,0.0
return_autocorrelation_1_lag1,0.0
return_kurtosis2,0.0
return_skew1,0.0
return_sd2,0.0
price1_granger_cause_price2,0.0
