name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5172413793103449,5.62
2_DecisionTree,Decision Tree,accuracy,0.9425287356321839,10.51
3_Linear,Linear,accuracy,0.9310344827586207,9.61
4_Default_Xgboost,Xgboost,accuracy,0.9425287356321839,11.69
5_Default_NeuralNetwork,Neural Network,accuracy,0.9310344827586207,10.88
6_Default_RandomForest,Random Forest,accuracy,0.9770114942528736,13.42
Ensemble,Ensemble,accuracy,0.9770114942528736,0.19
