name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5057471264367817,9.04
2_DecisionTree,Decision Tree,accuracy,0.9885057471264368,14.36
3_Linear,Linear,accuracy,1.0,11.42
4_Default_Xgboost,Xgboost,accuracy,1.0,11.94
5_Default_NeuralNetwork,Neural Network,accuracy,0.9770114942528736,11.65
6_Default_RandomForest,Random Forest,accuracy,1.0,15.76
Ensemble,Ensemble,accuracy,1.0,0.36
