name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5057471264367817,1.95
2_DecisionTree,Decision Tree,accuracy,0.9770114942528736,5.75
3_Linear,Linear,accuracy,1.0,5.19
4_Default_Xgboost,Xgboost,accuracy,0.9770114942528736,5.35
5_Default_NeuralNetwork,Neural Network,accuracy,0.9885057471264368,4.13
6_Default_RandomForest,Random Forest,accuracy,1.0,8.59
Ensemble,Ensemble,accuracy,1.0,0.35
