name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5057471264367817,16.92
2_DecisionTree,Decision Tree,accuracy,0.9195402298850575,20.8
3_Linear,Linear,accuracy,0.8735632183908046,19.54
4_Default_Xgboost,Xgboost,accuracy,0.9885057471264368,20.41
5_Default_NeuralNetwork,Neural Network,accuracy,0.9310344827586207,18.62
6_Default_RandomForest,Random Forest,accuracy,0.9885057471264368,23.8
Ensemble,Ensemble,accuracy,0.9885057471264368,0.32
