name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5057471264367817,0.72
2_DecisionTree,Decision Tree,accuracy,0.9885057471264368,10.02
3_Linear,Linear,accuracy,0.9310344827586207,3.9
4_Default_Xgboost,Xgboost,accuracy,0.9885057471264368,3.78
5_Default_NeuralNetwork,Neural Network,accuracy,0.896551724137931,2.08
6_Default_RandomForest,Random Forest,accuracy,1.0,7.38
Ensemble,Ensemble,accuracy,1.0,0.17
