"","x"
"120",0.623208112177241
"121",0.936266392429215
"122",0.980520647805245
"123",0.744266807334532
"124",0.500440078698006
"125",0.958898811413614
"126",0.99
"127",0.861855490708129
"128",0.96199163139218
"129",0.99
"130",0.906983905063946
"131",0.99
"132",0.102342868360133
"133",0.99
"134",0.923875566066309
"135",0.412519193639226
"136",0.984111734852574
"137",0.908391976064053
"138",0.968743998178622
"139",0.845892391748724
"140",0.99
"141",0.99
"142",0.261063795257477
"143",0.99
"144",0.988656970574848
"145",0.988164406655489
"146",0.908195637351145
"147",0.635200119128766
"148",0.0422650275737664
"149",0.579056429647747
"150",0.99
"151",0.812036813219201
"152",0.268726888546366
"153",0.656092848836266
"154",0.951775493881056
"155",0.99
"156",0.99
"157",0.816314497777542
"158",0.915397096185292
"159",0.323122624256234
"160",0.984166075248559
"161",0.729980954297183
"162",0.981421255134496
"163",0.968684550666654
"164",0.99
"165",0.99
"166",0.99
"167",0.446174293547026
"168",0.580024088871585
"169",0.939266600384274
"170",0.982782100244827
"171",0.789176450375364
"172",0.647905218566462
"173",0.99
"174",0.99
"175",0.288978149269398
"176",0.99
"177",0.99
"178",0.99
"179",0.977633870347121
"180",0.749335699841654
"181",0.99
"182",0.490665947469733
"183",0.951761672965828
"184",0.988157498762969
"185",0.99
"186",0.99
"187",0.960061341157788
"188",0.93498418375776
"189",0.99
"190",0.99
"191",0.955888251221337
"192",0.99
"193",0.434184778966262
"194",0.99
"195",0.725857973650601
"196",0.99
"197",0.99
"198",0.588782156276452
"199",0.59442900568101
"200",0.482782222855605
"201",0.99
"202",0.99
"203",0.97822772581009
"204",0.987025293476772
"205",0.771578021719605
"206",0.99
"207",0.416462674985037
"208",0.99
"209",0.99
"210",0.854496629505169
"211",0.99
"212",0.86925192883824
"213",0.99
"214",0.99
"215",0.99
"216",0.0403692951860805
"217",0.99
"218",0.99
"219",0.530990386506703
"220",0.767571716294253
"221",0.985632195750719
"222",0.99
"223",0.0990756127846572
"224",0.776822892223263
"225",0.99
"226",0.524959227049226
"227",0.782984451027561
"228",0.883314161241645
"229",0.955388467808337
"230",0.621691224663509
"231",0.931482392682166
"232",0.948533854209592
"233",0.986682479665586
"234",0.905886504774333
"235",0.441340568343095
"236",0.99
"237",0.99
"238",0.817925119552981
"239",0.962951853052756
"240",0.99
"241",0.99
"242",0.99
"243",0.927471238391832
"244",0.514296632720384
"245",0.686517265212836
"246",0.99
"247",0.692288784874994
"248",0.99
"249",0.982879712908039
"250",0.969212223650117
"251",0.777575023090298
"252",0.95250381853264
"253",0.986334231419106
"254",0.870809484020294
"255",0.956491371062899
"256",0.703630753268067
"257",0.983140902041242
"258",0.950889793875759
"259",0.99
"260",0.758379484736878
"261",0.99
"262",0.828438388776153
"263",0.99
"264",0.99
"265",0.99
"266",0.796697136567991
"267",0.99
"268",0.99
"269",0.99
"270",0.839169060229544
"271",0.431224010231032
"272",0.152217919287016
"273",0.981722236513794
"274",0.99
"275",0.885579754802856
"276",0.378237707206939
"277",0.99
"278",0.437436402743517
"279",0.0266416970627033
"280",0.809957650508532
"281",0.951643716328085
"282",0.88191245065964
"283",0.893681422230213
"284",0.951418152558934
"285",0.99
"286",0.967909775433319
"287",0.577959839283788
"288",0.99
"289",0.962944397726071
"290",0.99
"291",0.99
"292",0.99
"293",0.986529301838551
"294",0.689671074589491
"295",0.946405192068922
"296",0.92648847097982
"297",0.958985822256507
"298",0.813463733482442
"299",0.99
"300",0.99
"301",0.959730633877574
"302",0.968518415802417
"303",0.978432651423797
"304",0.534973278637666
"305",0.95351767926853
"306",0.724845636111703
"307",0.967121343638342
"308",0.803805040185227
"309",0.986599230620418
"310",0.781031140864744
"311",0.9794750892879
"312",0.900488241868391
"313",0.904604803002899
"314",0.941254923035348
"315",0.573427718717468
"316",0.979339711369057
"317",0.989673701518208
"318",0.982212583969854
"319",0.906923712511823
"320",0.762402623023921
"321",0.924113249661367
"322",0.99
"323",0.99
"324",0.258490253741003
"325",0.694330309845615
"326",0.99
"327",0.890246014217029
"328",0.701240415708352
"329",0.988181450176596
"330",0.949725808971946
"331",0.99
"332",0.99
"333",0.569861439463284
"334",0.809922726192951
"335",0.538310085798206
"336",0.660286547424971
"337",0.310525122580123
"338",0.977020114787627
"339",0.903240727353497
"340",0.99
"341",0.99
"342",0.656534663672427
"343",0.751724285756959
"344",0.48012950545186
"345",0.99
"346",0.975650584270826
"347",0.741085760366381
"348",0.724245948343448
"349",0.589971431730142
"350",0.454779999560373
"351",0.971794043525614
"352",0.99
"353",0.99
"354",0.99
"355",0.602769686326106
"356",0.99
"357",0.99
"358",0.367549021846628
"359",0.923962954779689
"360",0.481553375002742
"361",0.960481158392403
"362",0.976258143034441
"363",0.99
"364",0.99
"365",0.99
"366",0.99
"367",0.781062956494313
"368",0.99
"369",0.99
"370",0.98648698716395
"371",0.474488190454857
"372",0.99
"373",0.493121928726303
"374",0.766595876876312
"375",0.391850497271544
"376",0.99
"377",0.962819205685928
"378",0.99
"379",0.984544685574158
"380",0.979424646786751
"381",0.975137014818185
"382",0.429593405102667
"383",0.5154558496491
"384",0.819250308316084
"385",0.948708225369176
"386",0.960970553638687
"387",0.895161303942497
"388",0.99
"389",0.989257967507836
"390",0.984599087776922
"391",0.99
"392",0.564135001273632
"393",0.853534574010704
"394",0.935991946682211
"395",0.936085288788603
"396",0.97594328715816
"397",0.934947638573071
"398",0.970489911516037
"399",0.958363715635122
"400",0.558297837852942
"401",0.99
"402",0.93514455212748
"403",0.989557948000507
"404",0.965016304867081
"405",0.981386421020383
"406",0.99
"407",0.99
"408",0.97576782942422
"409",0.967687260261652
"410",0.99
"411",0.99
"412",0.542814846324796
"413",0.980913004858234
"414",0.91868174553155
"415",0.956638457880658
"416",0.917825546787436
"417",0.871323820297685
"418",0.99
"419",0.99
"420",0.989683607679388
"421",0.986312906960465
"422",0.652527546871018
"423",0.641888383862687
"424",0.282743984613122
"425",0.941157160001849
"426",0.917676004014146
"427",0.99
"428",0.99
"429",0.988062118500055
"430",0.91618256315269
"431",0.980588410413984
"432",0.688559854068387
"433",0.636674583564448
"434",0.99
"435",0.912755062191937
"436",0.99
"437",0.0228617747558548
"438",0.676059778595689
"439",0.645703004275865
"440",0.861994495187897
"441",0.99
"442",0.831541838050101
"443",0.99
"444",0.934802375899034
"445",0.973967789247744
"446",0.700132916052094
"447",0.975000346804808
"448",0.99
"449",0.99
"450",0.687758913171697
"451",0.99
"452",0.148671084746831
"453",0.9100278176052
"454",0.99
"455",0.344068726596319
"456",0.99
"457",0.972089575700965
"458",0.974512955638093
"459",0.981545205645478
"460",0.674328232321914
"461",0.99
"462",0.99
"463",0.926608947385236
"464",0.99
"465",0.99
"466",0.99
"467",0.99
"468",0.99
"469",0.926681993975187
"470",0.958110471023375
"471",0.99
"472",0.718959887912216
"473",0.917488773782068
"474",0.981345036428159
"475",0.984113316111457
"476",0.524807411594786
"477",0.99
"478",0.975890683545388
"479",0.517995017722459
"480",0.99
"481",0.99
"482",0.466807499690448
"483",0.99
"484",0.99
"485",0.961335130594972
"486",0.99
"487",0.983038795059187
"488",0.450316633228827
"489",0.99
"490",0.62679152236962
"491",0.932463839823665
"492",0.567931954559596
"493",0.935420779950484
"494",0.99
"495",0.590924376047048
"496",0.344000574799989
"497",0.890085091327279
"498",0.697956770333455
"499",0.678235438996768
"500",0.778392664603593
"501",0.772556064388513
"502",0.755663951011094
"503",0.76317973364184
"504",0.0852314029614133
"505",0.161965225821832
"506",0.28387566667113
"507",0.948430151696411
"508",0.0580409461957721
"509",0.276144146202921
"510",0.393716646344548
"511",0.870641691487758
"512",0.526830047332259
"513",0.833347770747857
"514",0.840871832022936
"515",0.343967999738644
"516",0.386934891210216
"517",0.431454562610016
"518",0.440824950079819
"519",0.624146067418017
"520",0.0784636376723577
"521",0.934186256096813
"522",0.834338670157396
"523",0.988185239945007
"524",0.878568708484006
"525",0.400625538663366
"526",0.66941736753001
"527",0.118997622618724
"528",0.298836077749479
"529",0.907283900626162
"530",0.649565549125368
"531",0.854185892935479
"532",0.235688526093829
"533",0.86203242208508
"534",0.0824291535004874
"535",0.0461934950936035
"536",0.960485536529885
"537",0.866817855797636
"538",0.950326295031095
"539",0.0957143378642026
"540",0.486787191835044
"541",0.961431355027218
"542",0.169716122485761
"543",0.250002510066757
"544",0.286415608711847
"545",0.659982646835997
"546",0.861523581277594
"547",0.538676310088335
"548",0.927825503924706
"549",0.0102149826584477
"550",0.448062430833499
"551",0.94324212386108
"552",0.606277125222233
"553",0.90711746496144
"554",0.494697089482484
"555",0.286045419095376
"556",0.078559937710648
"557",0.467480561974941
"558",0.329165945914371
"559",0.0752319428395893
"560",0.822919227085755
"561",0.900284622021345
"562",0.0469261792652497
"563",0.495057645531845
"564",0.0658837076760589
"565",0.297338221118673
"566",0.272535888930245
"567",0.430822254526896
"568",0.967976977639174
"569",0.470793198728021
"570",0.0878373683573207
"571",0.821900825823463
"572",0.598079300561533
"573",0.436370306469895
"574",0.684062419371498
"575",0.180169936115024
"576",0.108335409107322
"577",0.583282083597268
"578",0.307013259875474
"579",0.862290862949317
"580",0.174026479507451
"581",0.621553505046285
"582",0.847824530917788
"583",0.922776315296118
"584",0.940202431358541
"585",0.831048829322084
"586",0.148425370789962
"587",0.639653139438242
"588",0.116911230877622
"589",0.604044328551343
"590",0.168551019920378
"591",0.680318572149976
"592",0.613896297969439
"593",0.496379526215663
"594",0.814412503752824
"595",0.450255478605305
"596",0.81492181763389
"597",0.809145351077412
"598",0.363725199437168
"599",0.95932343822391
"600",0.918355284373883
"601",0.563378557036397
"602",0.020897051118634
"603",0.222261066237188
"604",0.0109796609886603
"605",0.643541715938098
"606",0.910680788428044
"607",0.260919326231484
"608",0.346496428396403
"609",0.0735174833380535
"610",0.371598176008005
"611",0.952174019621494
"612",0.493036411637277
"613",0.624129284837393
"614",0.0245333091338058
"615",0.549417254683818
"616",0.238294305858301
"617",0.776743428305178
"618",0.0429845408237226
"619",0.568127021615386
"620",0.957644214121256
"621",0.758773977890638
"622",0.237287544058631
"623",0.944933681650256
"624",0.771906785100541
"625",0.907122055116865
"626",0.0247786108237281
"627",0.475048001501919
"628",0.794368420814693
"629",0.488920407790847
"630",0.56372367945227
"631",0.555156694159981
"632",0.484096627940238
"633",0.534856276327605
"634",0.704712509594285
"635",0.633843537837088
"636",0.115361069526564
"637",0.846838474094222
"638",0.720583334581079
"639",0.552252346002593
"640",0.317531191501699
"641",0.304457340975456
"642",0.0566012251347145
"643",0.40760199110692
"644",0.856955979709189
"645",0.413484543735171
"646",0.0271232232849072
"647",0.351761884205777
"648",0.0345982734126826
"649",0.635903954116478
"650",0.87167990593992
"651",0.035533558652494
"652",0.436524790372638
"653",0.329961205681122
"654",0.695333540239424
"655",0.182798736246335
"656",0.433669051828164
"657",0.456604339027149
"658",0.617583470269272
"659",0.582163284796168
"660",0.933532879286711
"661",0.367079487252017
"662",0.126614867844813
"663",0.0805112719169927
"664",0.555239308283101
"665",0.0623133284837099
"666",0.196452456768366
"667",0.915125608004087
"668",0.930185874163443
"669",0.0714244044129864
"670",0.6833275073603
"671",0.451754601878375
"672",0.397460091980379
"673",0.262192960356053
"674",0.080864603222224
"675",0.654026306501614
"676",0.236816929902379
"677",0.0613365515113019
"678",0.580036682211277
"679",0.797300163297244
"680",0.99
"681",0.731616282900566
"682",0.899207697080697
"683",0.969742093829499
"684",0.940133517236152
"685",0.870287996144555
"686",0.624560622232143
"687",0.050079218546939
"688",0.805474471961961
"689",0.264973942885507
"690",0.346135806062779
"691",0.599065381494314
"692",0.039338182019558
"693",0.260245126029186
"694",0.0840468337231287
"695",0.485734165185707
"696",0.625519963873879
"697",0.47409676609573
"698",0.975853186934782
"699",0.318739859131043
"700",0.974331164027218
"701",0.250978265882834
"702",0.802675182879961
"703",0.817788935705664
"704",0.356912466256464
"705",0.500762471260327
"706",0.37528406973067
"707",0.574859249138971
"708",0.857830372432434
"709",0.970587582215513
"710",0.0352221733531732
"711",0.353926429508561
"712",0.924702036314408
"713",0.447152534357937
"714",0.376090009444579
"715",0.338608412849281
"716",0.922205674980876
"717",0.436601131493845
"718",0.202700615320626
"719",0.859398666332937
"720",0.476081221676164
"721",0.326741136771686
"722",0.0992203081339666
"723",0.272657533158297
"724",0.148199780492126
"725",0.0885122193622395
"726",0.43339397868459
"727",0.249307696439033
"728",0.504458307556894
"729",0.0477807820917087
"730",0.722844701354674
"731",0.580387110366359
"732",0.901365324160483
"733",0.451201370138722
"734",0.809532224417473
"735",0.758693297789591
"736",0.896401356594605
"737",0.546307787140128
"738",0.128419766408762
"739",0.591145382085069
"740",0.845088806115231
"741",0.24428875991893
"742",0.757351137482035
"743",0.893960680370073
"744",0.37348832056641
"745",0.302051779426708
"746",0.369214991599042
"747",0.871356105132924
"748",0.903466888761296
"749",0.253200275173574
"750",0.07745322149673
"751",0.668719996405596
"752",0.869344419480308
"753",0.95342984648303
"754",0.248349527416215
"755",0.672515155680245
"756",0.411535004710916
"757",0.851407191035294
"758",0.85536443931605
"759",0.656279725235008
"760",0.47531055503795
"761",0.779140970466563
"762",0.870864898648149
"763",0.913216689318951
"764",0.775446018905907
"765",0.0236145690538006
"766",0.134495626256815
"767",0.302249778052962
"768",0.959091483450963
"769",0.670037784395513
"770",0.505977882805662
"771",0.910937321833316
"772",0.114665719782017
"773",0.01
"774",0.591441542217614
"775",0.270056137090589
"776",0.373363753559773
"777",0.700222502346717
"778",0.0579148068582303
"779",0.917158130823301
"780",0.733181919483714
"781",0.501782799946047
"782",0.952370330637182
"783",0.903375095855133
"784",0.6271642461919
"785",0.721185005347721
"786",0.756157022654489
"787",0.736322265448358
"788",0.705562726383746
"789",0.882695364129805
"790",0.214469333673709
"791",0.379112863410398
"792",0.536218868862477
"793",0.732943513735703
"794",0.623242042584746
"795",0.617736814923818
"796",0.500302669100248
"797",0.870409507092903
"798",0.310505469199978
"799",0.239750348192159
"800",0.49342659055676
"801",0.84147114931332
"802",0.0333351425170419
"803",0.441259502732402
"804",0.197720661480724
"805",0.321460810674379
"806",0.684284602181164
"807",0.877299137032631
"808",0.300421842800876
"809",0.240485336500529
"810",0.385221185344245
"811",0.510440406676936
"812",0.511378121716284
"813",0.47520310691161
"814",0.190353071850487
"815",0.539542772211313
"816",0.592343031014939
"817",0.71027231513216
"818",0.0447506929375161
"819",0.603960440022534
"820",0.88734199785964
"821",0.887625001070207
"822",0.221057654014808
"823",0.852442261534987
"824",0.315347604466285
"825",0.956627185813648
"826",0.749014813028581
"827",0.0669958165039847
"828",0.273980483382872
"829",0.332564050741581
"830",0.316025200966282
"831",0.499775289383022
"832",0.926916054110003
"833",0.596469208303606
"834",0.632346908258311
"835",0.945108152157138
"836",0.174331828760942
"837",0.359134547690589
"838",0.208670172221331
"839",0.634944464887373
"840",0.923363555223663
"841",0.59010255472284
"842",0.22921953890771
"843",0.0724439917566735
"844",0.365321357494645
"845",0.822685247426805
"846",0.803289201317763
"847",0.773796681928226
"848",0.778965778310158
"849",0.206248123170704
"850",0.615319763624075
"851",0.500111728675317
"852",0.538570708988458
"853",0.0904416940835913
"854",0.0117897329316174
"855",0.377856225191764
"856",0.761696558474343
"857",0.986611846433334
"858",0.537408285269502
"859",0.572123006332274
"860",0.880694327313274
"861",0.593504098651312
"862",0.742073012411736
"863",0.742732600640146
"864",0.832662080422074
"865",0.388451302258156
"866",0.680367023167184
"867",0.229301135282831
"868",0.16792960313843
"869",0.100751884901762
"870",0.695053932154583
"871",0.56182947194968
"872",0.849230408039962
"873",0.439917117364815
"874",0.0340583242298645
"875",0.324029027019015
"876",0.477541350991838
"877",0.0173535422086804
"878",0.975943106802739
"879",0.76249614970359
"880",0.479664272499618
"881",0.581088070746691
"882",0.799991452511095
"883",0.923651255680064
"884",0.462005547929466
"885",0.872827050752177
"886",0.354406073801985
"887",0.128837715235715
"888",0.386368897714608
"889",0.115263176611992
"890",0.254031493967797
"891",0.924888314071519
"892",0.63129909175163
"893",0.414306448763124
"894",0.434929971996675
"895",0.679515119640915
"896",0.369389569181445
"897",0.568358263998537
"898",0.0549791589640493
"899",0.926674762764983
"900",0.192800267296305
"901",0.778310178797438
"902",0.269893626712037
"903",0.342614148774073
"904",0.689337009375713
"905",0.776799433378262
"906",0.307428535386408
"907",0.285843431718977
"908",0.0907265694116515
"909",0.268854586952493
"910",0.0383968832144989
"911",0.190820028000174
"912",0.592327186187308
"913",0.4138954440934
"914",0.470502210171325
"915",0.683561934743771
"916",0.346309638847116
"917",0.472635165653331
"918",0.0728449423805458
"919",0.781968484597599
"920",0.635753651505688
"921",0.702638555387345
"922",0.651572376427359
"923",0.869065268332287
"924",0.588414890113287
"925",0.947919100217259
"926",0.447333236998482
"927",0.084322295125306
"928",0.65768690319671
"929",0.686990080279747
"930",0.774197498160104
"931",0.0235148952699871
"932",0.284683444661374
"933",0.422511906823911
"934",0.385393304504597
"935",0.588472812904046
"936",0.432553447771041
"937",0.913879916866247
"938",0.823260319981263
"939",0.146754819699926
"940",0.01
"941",0.944252448920645
"942",0.633756719859991
"943",0.721436804751146
"944",0.367960337184025
"945",0.945880481901412
"946",0.0306841398233175
"947",0.0358940600426787
"948",0.741846786939183
"949",0.0619560858705595
"950",0.541422736999479
"951",0.303811931437454
"952",0.922786278348752
"953",0.528513306680237
"954",0.36791145396453
"955",0.648716524082957
"956",0.766406625409843
"957",0.0895830608369981
"958",0.506201753807097
"959",0.55651015567326
"960",0.726914289539112
"961",0.602452125857938
"962",0.9278037487904
"963",0.892225498187546
"964",0.240724767630081
"965",0.909597827900273
"966",0.266918506874765
"967",0.0465507996693178
"968",0.0427563218436036
"969",0.886201196730319
"970",0.217461956114685
"971",0.93602436893265
"972",0.750747204623975
"973",0.425925852256115
"974",0.931868027456051
"975",0.871360995449685
"976",0.0172104122195615
"977",0.584257021596564
"978",0.97711227336381
"979",0.323024928732942
"980",0.84893574694962
"981",0.546143954750313
"982",0.313159975382205
"983",0.543000354154753
"984",0.0792713768868607
"985",0.517074355191438
"986",0.255699698241572
"987",0.519941187647342
"988",0.639230378096377
"989",0.413800187366125
"990",0.916245581931933
"991",0.360620968674687
"992",0.371361181561844
"993",0.725935578866213
"994",0.581947988834743
"995",0.681262694448193
"996",0.911571383063819
"997",0.401501205795592
"998",0.622287000314953
"999",0.369841167364478
"1000",0.917780888350686
"1001",0.368429753567263
"1002",0.435228875636265
"1003",0.660038530433494
"1004",0.914029689740229
"1005",0.454781208390556
"1006",0.888967182537788
"1007",0.894885165099012
"1008",0.459090882461994
"1009",0.233169367147953
"1010",0.882213439242484
"1011",0.442934093824424
"1012",0.836304984429657
"1013",0.0178897452999024
"1014",0.911671729225952
"1015",0.95545848788693
"1016",0.966636789945453
"1017",0.91390721810347
"1018",0.721777642997145
"1019",0.833842264952656
"1020",0.206537013440013
"1021",0.61577916710639
"1022",0.924928065364776
"1023",0.882205010709576
"1024",0.91640300496795
"1025",0.479208991939718
"1026",0.805280218482681
"1027",0.593985905527281
"1028",0.424441531952881
"1029",0.931957502441467
"1030",0.913948942725282
"1031",0.885172506125525
"1032",0.479136544092732
"1033",0.642658754241286
"1034",0.932072628396127
"1035",0.332462621473609
"1036",0.576731972825568
"1037",0.711487761656216
"1038",0.904242590867886
"1039",0.91677349751458
"1040",0.854006618204377
"1041",0.924729561113998
"1042",0.0942342382979862
"1043",0.486066671476251
"1044",0.480981082390136
"1045",0.633275561662816
"1046",0.935444106801589
"1047",0.551327642814239
"1048",0.456425594766901
"1049",0.254549778109635
"1050",0.695718786552817
"1051",0.743892087871138
"1052",0.0952286135115188
"1053",0.920471347635616
"1054",0.939862557943276
"1055",0.437985334296861
"1056",0.811813439735261
"1057",0.130910140230851
"1058",0.628885628618047
"1059",0.492436432426179
"1060",0.671473732131194
"1061",0.965567986551722
"1062",0.806531368158307
"1063",0.315498361447345
"1064",0.917198757316502
"1065",0.835668742272049
"1066",0.0902380701982733
"1067",0.784250169059997
"1068",0.500906848769821
"1069",0.350060435237201
"1070",0.848495440900965
"1071",0.757589661577039
"1072",0.911364545318124
"1073",0.41918178255502
"1074",0.928724772207334
"1075",0.915900312641166
"1076",0.96146282004989
"1077",0.919717365633395
"1078",0.918239328557785
"1079",0.318646161845926
"1080",0.909659239261069
"1081",0.216784584206935
"1082",0.810961785878074
"1083",0.335719055737843
"1084",0.885928542478144
"1085",0.861708288687896
"1086",0.735389641807132
"1087",0.900780879365199
"1088",0.141005481491696
"1089",0.921824364275847
"1090",0.916025475984159
"1091",0.69309843434844
"1092",0.958805699549258
"1093",0.891678245838297
"1094",0.434445256084851
"1095",0.0651303512048371
"1096",0.366269212536652
"1097",0.347139027685634
"1098",0.908489404231142
"1099",0.919490455896917
"1100",0.317839563079024
"1101",0.737010760487913
"1102",0.146702557252164
"1103",0.653483831796579
"1104",0.930767669770519
"1105",0.741273513010341
"1106",0.898695337038486
"1107",0.302749765759518
"1108",0.832542497522081
"1109",0.612151550725015
"1110",0.66511450503532
"1111",0.123066063505478
"1112",0.754714897370456
"1113",0.946340341929814
"1114",0.485521762208295
"1115",0.693419984817502
"1116",0.874087760038774
"1117",0.391078402828494
"1118",0.916905727122354
"1119",0.117821090141809
"1120",0.822648138561581
"1121",0.896307167164302
"1122",0.05263575974657
"1123",0.76829022130447
"1124",0.681630958121076
"1125",0.815629999595339
"1126",0.664805021157402
"1127",0.931163621417817
"1128",0.905832345506802
"1129",0.299195716976734
"1130",0.963974013054982
"1131",0.813723576483895
"1132",0.91280502435284
"1133",0.370844778904673
"1134",0.624036397264152
"1135",0.0350905991553121
"1136",0.220806260670897
"1137",0.913215712609224
"1138",0.607899958154979
"1139",0.134102307816654
"1140",0.0434475787415122
"1141",0.532551612273866
"1142",0.869182475750973
"1143",0.887617785731168
"1144",0.464152903489902
"1145",0.676047988293255
"1146",0.355611918677748
"1147",0.648814677411416
"1148",0.527431218876056
"1149",0.764817640313923
"1150",0.577409234192651
"1151",0.904951551460913
"1152",0.909105233811475
"1153",0.927960003402012
"1154",0.0503097477213629
"1155",0.289686134398377
"1156",0.501782177910845
"1157",0.830734297962117
"1158",0.117685454417005
"1159",0.385885418892483
"1160",0.934916149195848
"1161",0.906063024292705
"1162",0.258203089109789
"1163",0.905100735984665
"1164",0.778006024866609
"1165",0.730343633809479
"1166",0.471099864917573
"1167",0.379976235961773
"1168",0.909269155249858
"1169",0.146970046076888
"1170",0.476082648017524
"1171",0.889384822132334
"1172",0.918251231275458
"1173",0.967909655740062
"1174",0.976685788103741
"1175",0.75773380807158
"1176",0.949667944459228
"1177",0.89353798052836
"1178",0.734438821191599
"1179",0.850352546033664
"1180",0.196535773411868
"1181",0.920492623052137
"1182",0.739735116532074
"1183",0.678967602779992
"1184",0.861749350286335
"1185",0.173824470257773
"1186",0.251101933818695
"1187",0.0279033482476049
"1188",0.813984026897186
"1189",0.718523303805581
"1190",0.805959954233796
"1191",0.916683936676852
"1192",0.325400053180275
"1193",0.951266095719124
"1194",0.136325250932584
"1195",0.92465099841529
"1196",0.909945813811801
"1197",0.289136123254967
"1198",0.67438283715966
"1199",0.339979204099489
"1200",0.793631694443983
"1201",0.928829043416512
"1202",0.943878478578463
"1203",0.246309340241036
"1204",0.798543277723681
"1205",0.90698424764321
"1206",0.01
"1207",0.46645252079191
"1208",0.586891590935952
"1209",0.91745028406722
"1210",0.0794470448000435
"1211",0.452133911291031
"1212",0.862603228247437
"1213",0.202014426603101
"1214",0.211929046760495
"1215",0.558389907056362
"1216",0.694167308418676
"1217",0.102857449452572
"1218",0.52464148289944
"1219",0.711691637281453
"1220",0.630992080578431
"1221",0.664704676044777
"1222",0.15121370597811
"1223",0.890796868653415
"1224",0.8604971820355
"1225",0.664186282788037
"1226",0.656560134455472
"1227",0.929683691025832
"1228",0.915736249012155
"1229",0.944226436142982
"1230",0.766631592875753
"1231",0.478227052177821
"1232",0.187819586172663
"1233",0.913309135839291
"1234",0.514703157197558
"1235",0.902005648134564
"1236",0.813244170775869
"1237",0.75310035569057
"1238",0.0739174366792306
"1239",0.679426691643911
"1240",0.895684959879488
"1241",0.596700212809545
"1242",0.603508958847528
"1243",0.228130417044456
"1244",0.925255709919657
"1245",0.941672708273829
"1246",0.927684508452886
"1247",0.539392284319218
"1248",0.907658853387642
"1249",0.200022240960745
"1250",0.967385718494847
"1251",0.932770194553373
"1252",0.856234311029269
"1253",0.610142699072601
"1254",0.955197503779475
"1255",0.90541430756744
"1256",0.915429598997462
"1257",0.523284375490642
"1258",0.24787095605059
"1259",0.0775085998826248
"1260",0.780137012078477
"1261",0.9160282549246
"1262",0.863435431443276
"1263",0.193564701294993
"1264",0.908285748646366
"1265",0.351396508858834
"1266",0.01
"1267",0.707977525439377
"1268",0.610965335560898
"1269",0.729018682900983
"1270",0.463354539037723
"1271",0.476297343265211
"1272",0.87378947891389
"1273",0.852596859745694
"1274",0.615252129380482
"1275",0.966641014957331
"1276",0.654749470493181
"1277",0.881575636371437
"1278",0.911544513431396
"1279",0.909012011583459
"1280",0.818785183826085
"1281",0.404162728247397
"1282",0.854307165859288
"1283",0.533936073782599
"1284",0.725884456205582
"1285",0.792543273218888
"1286",0.913917316501524
"1287",0.89433149126795
"1288",0.890084213141426
"1289",0.875287471541677
"1290",0.908200212214824
"1291",0.0711019515549176
"1292",0.669119276766306
"1293",0.334208283259967
"1294",0.612196934294916
"1295",0.306915422792244
"1296",0.750458403499717
"1297",0.15560606685688
"1298",0.647121555559854
