feature,shap_importance
kurtosis2,3.2209362983703613
kurtosis1,0.7167037129402161
sd2,0.3153589069843292
sd1,0.08577687293291092
sqreturn_autocorrelation_ts2_lag3,0.05529474467039108
sqreturn_autocorrelation_ts1_lag3,0.046958401799201965
return_autocorrelation_1_lag2,0.02271389402449131
return_autocorrelation_1_lag3,0.021525202319025993
return_correlation_ts1_lag_0,0.019386572763323784
sqreturn_autocorrelation_ts1_lag2,0.016999436542391777
return_autocorrelation_1_lag1,0.012029050849378109
return_correlation_ts1_lag_3,0.007541054859757423
sqreturn_autocorrelation_ts2_lag2,0.006521077826619148
return_correlation_ts1_lag_2,0.006296226289123297
sqreturn_correlation_ts1_lag_0,0.0
sqreturn_correlation_ts1_lag_1,0.0
mean1,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_autocorrelation_ts2_lag1,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_3,0.0
price2_granger_cause_price1,0.0
sqreturn_correlation_ts2_lag_1,0.0
return_correlation_ts2_lag_1,0.0
sqreturn_autocorrelation_ts1_lag1,0.0
return_correlation_ts2_lag_3,0.0
return_correlation_ts2_lag_2,0.0
mean2,0.0
return_correlation_ts1_lag_1,0.0
return_autocorrelation_2_lag3,0.0
return_autocorrelation_2_lag2,0.0
return_autocorrelation_2_lag1,0.0
skewness2,0.0
skewness1,0.0
price1_granger_cause_price2,0.0
