feature,weight
intercept,-0.677442115979772
standardised_price_mean1,0.8687766250369293
standardised_price_mean2,-1.90910040605115
return_mean1,0.24835692411991303
return_mean2,-0.4278983763257364
return_sd1,0.32848706928212007
return_sd2,1.4099382944714314
return_skew1,-0.4322084993189462
return_skew2,-0.005220240746362283
return_kurtosis1,-0.12682402168773405
return_kurtosis2,-0.13358773669960144
return_autocorrelation_lag1_1,-0.027984607479654883
return_autocorrelation_lag1_2,0.04298641670361812
return_autocorrelation_lag1_rolling_sd1,1.352644813392274
return_autocorrelation_lag1_rolling_sd2,1.4875541074846412
price_adf_p_values,0.5869210010612524
return_correlation_ts1_lag_0,-0.5052131350093816
return_correlation_ts1_lag_1,-0.004465295860312877
return_correlation_ts1_lag_2,-0.00822786298477178
return_correlation_ts1_lag_3,-0.048421122470571246
return_correlation_ts2_lag_1,-0.06322212306020614
return_correlation_ts2_lag_2,-0.04168966999311581
return_correlation_ts2_lag_3,-0.04561335067226371
durbin_watson_statistic1,-0.14646286799710476
durbin_watson_statistic2,0.26397644121635927
co_integration_statistic,0.6596608374359444
price2_granger_cause_price1,0.07639498841623976
price1_granger_cause_price2,0.10368771719420071
