feature,mean_importance
return_autocorrelation_1_lag3,-0.0011369936082554987
return_autocorrelation_2_lag1,-0.0006703627863149375
return_mean1,-0.00064167325524076
sqreturn_autocorrelation_ts2_lag2,-0.0001948750909717578
return_autocorrelation_2_lag3,-9.08961241272599e-05
return_autocorrelation_1_lag2,-8.56076163807007e-05
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_correlation_ts1_lag_0,0.0
sqreturn_autocorrelation_ts1_lag3,0.0
return_correlation_ts2_lag_3,0.0
return_correlation_ts2_lag_1,0.0
return_correlation_ts1_lag_3,0.0
return_correlation_ts1_lag_1,0.0
return_kurtosis2,0.0
return_correlation_ts1_lag_2,0.0
return_autocorrelation_1_lag1,0.0
price1_granger_cause_price2,4.7693067583565174e-05
sqreturn_autocorrelation_ts2_lag3,0.0002250957763058059
return_correlation_ts2_lag_2,0.0002256163920479226
sqreturn_autocorrelation_ts2_lag1,0.0004298321132002347
sqreturn_autocorrelation_ts1_lag2,0.00045905633904468334
return_skew1,0.0010884674116112825
price2_granger_cause_price1,0.0011817297716250398
return_sd2,0.001185438105429737
return_correlation_ts1_lag_0,0.0012794806696902693
return_autocorrelation_2_lag2,0.001634079354932938
return_skew2,0.0020529359921641842
sqreturn_autocorrelation_ts1_lag1,0.011596966269372521
return_sd1,0.03932828300300686
return_mean2,0.2032081173411731
return_kurtosis1,0.2103267266147438
