feature,shap_importance
return_kurtosis1,2.8662197589874268
sqreturn_autocorrelation_ts2_lag1,0.9125940799713135
return_sd1,0.7486000657081604
return_kurtosis2,0.5005614757537842
sqreturn_autocorrelation_ts1_lag2,0.486277312040329
sqreturn_autocorrelation_ts1_lag1,0.4643787443637848
return_mean1,0.400664359331131
return_correlation_ts1_lag_0,0.151188462972641
return_sd2,0.12283627688884735
sqreturn_autocorrelation_ts2_lag2,0.11869574338197708
sqreturn_autocorrelation_ts1_lag3,0.045823875814676285
return_correlation_ts1_lag_2,0.033044926822185516
return_autocorrelation_2_lag3,0.022063441574573517
return_autocorrelation_2_lag2,0.019354624673724174
return_autocorrelation_2_lag1,0.015125188045203686
return_autocorrelation_1_lag1,0.01415098924189806
return_skew1,0.011304693296551704
price1_granger_cause_price2,0.010298872366547585
return_autocorrelation_1_lag2,0.009621670469641685
return_correlation_ts2_lag_3,0.007136475294828415
price2_granger_cause_price1,0.004417356103658676
return_mean2,0.0020890245214104652
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_0,0.0
return_correlation_ts2_lag_2,0.0
sqreturn_autocorrelation_ts2_lag3,0.0
return_skew2,0.0
return_autocorrelation_1_lag3,0.0
return_correlation_ts1_lag_1,0.0
return_correlation_ts1_lag_3,0.0
return_correlation_ts2_lag_1,0.0
