name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5057471264367817,4.12
2_DecisionTree,Decision Tree,accuracy,0.8620689655172413,7.78
3_Linear,Linear,accuracy,0.9195402298850575,5.13
4_Default_Xgboost,Xgboost,accuracy,0.9540229885057471,5.82
5_Default_NeuralNetwork,Neural Network,accuracy,0.9655172413793104,5.02
6_Default_RandomForest,Random Forest,accuracy,0.896551724137931,10.81
Ensemble,Ensemble,accuracy,0.9885057471264368,0.35
