feature,shap_importance
sqreturn_correlation_ts1_lag_0,2.116286809533393
return_correlation_ts1_lag_0,2.116286809533393
return_kurtosis2,0.5741335864001493
return_kurtosis1,0.4636829306010619
return_skew2,0.2828159523982528
return_sd2,0.2738617877083132
return_sd1,0.2649345169382735
return_skew1,0.2243965276557657
price2_granger_cause_price1,0.05556352333051492
sqreturn_autocorrelation_ts1_lag1,0.020028522647880787
sqreturn_autocorrelation_ts1_lag2,0.017106670530948113
sqreturn_autocorrelation_ts2_lag2,0.015426423198821908
sqreturn_autocorrelation_ts2_lag1,0.01374438740534708
price1_granger_cause_price2,0.01036064834213842
sqreturn_autocorrelation_ts1_lag3,0.009866468891611713
sqreturn_autocorrelation_ts2_lag3,0.009679544922508254
return_correlation_ts2_lag_3,0.008472187473753718
sqreturn_correlation_ts2_lag_3,0.008472187473753718
return_autocorrelation_1_lag2,0.007379410743036252
return_correlation_ts1_lag_3,0.006918830686782944
sqreturn_correlation_ts1_lag_3,0.006918830686782944
return_autocorrelation_2_lag3,0.006663184784148642
return_mean2,0.005657499766935498
return_autocorrelation_1_lag3,0.005587390408909419
return_correlation_ts2_lag_2,0.005130607520543333
sqreturn_correlation_ts2_lag_2,0.005130607520543333
return_correlation_ts1_lag_2,0.005012514539425763
sqreturn_correlation_ts1_lag_2,0.005012514539425763
return_autocorrelation_1_lag1,0.003699836181017029
return_autocorrelation_2_lag2,0.0034450418728526606
return_mean1,0.002569798604763626
sqreturn_correlation_ts2_lag_1,0.0011173976224191772
return_correlation_ts2_lag_1,0.0011173976224191772
sqreturn_correlation_ts1_lag_1,0.001093054661902022
return_correlation_ts1_lag_1,0.001093054661902022
return_autocorrelation_2_lag1,0.0006663071908457407
