name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5172413793103449,0.65
2_DecisionTree,Decision Tree,accuracy,1.0,8.55
3_Linear,Linear,accuracy,1.0,3.82
4_Default_Xgboost,Xgboost,accuracy,1.0,3.72
5_Default_NeuralNetwork,Neural Network,accuracy,0.9885057471264368,2.3
6_Default_RandomForest,Random Forest,accuracy,1.0,6.72
Ensemble,Ensemble,accuracy,1.0,0.16
