name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5057471264367817,1.29
2_DecisionTree,Decision Tree,accuracy,0.9425287356321839,5.54
3_Linear,Linear,accuracy,1.0,5.35
4_Default_Xgboost,Xgboost,accuracy,0.9770114942528736,4.9
5_Default_NeuralNetwork,Neural Network,accuracy,1.0,2.72
6_Default_RandomForest,Random Forest,accuracy,0.9885057471264368,7.36
Ensemble,Ensemble,accuracy,1.0,0.37
