feature,shap_importance
kurtosis1,0.1366263928720396
sqreturn_autocorrelation_ts2_lag2,0.08824070766181727
sqreturn_autocorrelation_ts2_lag3,0.06195899656438524
mean2,0.06079404164420505
kurtosis2,0.05434475099394244
sqreturn_autocorrelation_ts1_lag3,0.03515377586601619
sd1,0.03372884975177305
return_correlation_ts1_lag_0,0.02358788029914063
mean1,0.01103928685293254
sqreturn_correlation_ts1_lag_0,0.009666512872138086
price2_granger_cause_price1,0.009156273511595847
return_correlation_ts2_lag_2,0.005721272656518141
sqreturn_correlation_ts1_lag_1,0.00453530537438402
skewness2,0.002370102562811101
return_autocorrelation_2_lag1,0.0016125179168657428
return_autocorrelation_1_lag2,0.0010315818023095187
return_autocorrelation_2_lag3,0.0008267424068085374
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_autocorrelation_ts2_lag1,0.0
return_correlation_ts2_lag_1,0.0
sqreturn_autocorrelation_ts1_lag2,0.0
sqreturn_autocorrelation_ts1_lag1,0.0
return_correlation_ts2_lag_3,0.0
return_correlation_ts1_lag_3,0.0
return_correlation_ts1_lag_2,0.0
return_correlation_ts1_lag_1,0.0
return_autocorrelation_2_lag2,0.0
return_autocorrelation_1_lag3,0.0
return_autocorrelation_1_lag1,0.0
skewness1,0.0
sd2,0.0
price1_granger_cause_price2,0.0
