feature,weight
intercept,-1.3491484103725417
return_mean1,0.45678105294317467
return_mean2,-1.0708935036357676
return_sd1,-0.07987132311305219
return_sd2,0.3989524739736397
return_skew1,1.2253411302445918
return_skew2,1.1509606003579342
return_kurtosis1,-3.380274028144872
return_kurtosis2,-3.3980559396253565
return_autocorrelation_lag1_1,0.4594796655698759
return_autocorrelation_lag1_2,0.3533231800531591
return_autocorrelation_lag1_rolling_sd1,-0.7301686513340631
return_autocorrelation_lag1_rolling_sd2,-0.7754372504756504
return_correlation_ts1_lag_0,0.9179718277829388
return_correlation_ts1_lag_1,0.34041037416658687
return_correlation_ts1_lag_2,0.28377096703345495
return_correlation_ts1_lag_3,-0.1738207289279239
return_correlation_ts2_lag_1,0.41026700812028294
return_correlation_ts2_lag_2,0.45509229155346775
return_correlation_ts2_lag_3,-0.154504539459096
price2_granger_cause_price1,-0.46735467646486645
price1_granger_cause_price2,-0.3692715800716029
