feature,mean_importance
return_autocorrelation_1_lag1,-0.0001594973364095975
price1_granger_cause_price2,-6.228979976699022e-05
return_correlation_ts1_lag_0,-8.430289126337698e-07
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_correlation_ts1_lag_0,0.0
sqreturn_autocorrelation_ts2_lag3,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts2_lag_1,0.0
price2_granger_cause_price1,0.0
return_correlation_ts1_lag_2,0.0
return_correlation_ts1_lag_3,0.0
return_autocorrelation_2_lag2,0.0
return_autocorrelation_1_lag3,0.0
return_skew2,0.0
return_autocorrelation_1_lag2,0.0
return_mean2,6.666279387198548e-05
return_correlation_ts1_lag_1,0.00026713147245602806
return_autocorrelation_2_lag1,0.0002954906773292909
return_correlation_ts2_lag_3,0.0006841369401449415
return_skew1,0.0008718077136182112
sqreturn_autocorrelation_ts2_lag2,0.001603793035978529
return_mean1,0.002978841532235832
sqreturn_autocorrelation_ts1_lag3,0.003976397507492113
return_autocorrelation_2_lag3,0.008935877612267384
sqreturn_autocorrelation_ts1_lag1,0.01809156249309405
return_sd2,0.02135734184720047
sqreturn_autocorrelation_ts2_lag1,0.030597357229254697
return_kurtosis2,0.03416286741179979
return_sd1,0.035666228265597885
sqreturn_autocorrelation_ts1_lag2,0.04070869382770579
return_kurtosis1,0.24505751588563812
