feature,mean_importance
return_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_correlation_ts1_lag_0,0.0
sqreturn_autocorrelation_ts1_lag1,0.0
return_correlation_ts2_lag_3,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts2_lag_1,0.0
price2_granger_cause_price1,0.0
return_correlation_ts1_lag_2,0.0
return_correlation_ts1_lag_1,0.0
price1_granger_cause_price2,0.0
return_autocorrelation_2_lag3,0.0
return_autocorrelation_2_lag2,0.0
return_autocorrelation_2_lag1,0.0
return_autocorrelation_1_lag3,0.0
return_autocorrelation_1_lag2,0.0
return_autocorrelation_1_lag1,0.0
return_sd2,0.0
return_correlation_ts1_lag_0,0.0
return_kurtosis2,0.0
return_kurtosis1,0.0
return_skew2,0.0
return_skew1,0.0
sqreturn_autocorrelation_ts1_lag2,0.0021013861611740765
sqreturn_autocorrelation_ts2_lag1,0.020678181180495855
sqreturn_autocorrelation_ts2_lag3,0.034437211312901485
sqreturn_autocorrelation_ts2_lag2,0.04359686145260418
sqreturn_autocorrelation_ts1_lag3,0.046036266392130765
return_sd1,0.0661650291188296
return_mean2,0.27635578732690724
return_mean1,0.3135143735868487
